AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
685,285,Shilpa Kattimani,32,2,A3
686,286,Prasad Kumar,19,1,A1
687,286,Chandrashekar Salian,38,1,A2
688,286,Jyothi Shankar,39,2,A3
689,286,Ramesh Devi,43,1,A4
690,287,Priya Swamy,37,2,A1
691,287,Suresh Nayak,45,1,A2
692,287,Krishna Lamani,15,1,A3
693,287,Kamala Nayak,30,2,A4
694,288,Prasad Kumar,19,1,A1
695,289,Jyothi Shankar,39,2,A1
696,289,Priya Swamy,37,2,A2
697,290,Kamala Nayak,30,2,A1
698,291,Jyothi Shankar,39,2,A1
699,292,Priya Swamy,37,2,A1
700,292,Nagaraj Naik,16,1,A2
701,293,Latha Kumar,41,2,A1
702,293,Prasad Kumar,19,1,A2
703,293,Jyothi Shankar,39,2,A3
704,293,Radha Raju,15,2,A4
705,294,Ramesh Devi,43,1,A1
706,294,Geetha Nayak,43,2,A2
707,294,Shilpa Kattimani,32,2,A3
708,294,Jyothi Shankar,39,2,A4
709,295,Anitha Siddi,42,2,A1
710,296,Krishna Lamani,15,1,A1
711,297,Ramesh Devi,43,1,A1
712,297,Latha Kumar,41,2,A2
713,297,Nagaraj Naik,16,1,A3
714,297,Kamala Nayak,30,2,A4
715,298,Chandrashekar Salian,38,1,A1
716,298,Shilpa Kattimani,32,2,A2
717,298,Radha Raju,15,2,A3
718,299,Jyothi Shankar,39,2,A1
719,299,Ramesh Devi,43,1,A2
720,299,Suresh Nayak,45,1,A3
721,300,Radha Raju,15,2,A1
722,300,Chandrashekar Salian,38,1,A2
723,300,Renuka Kumari,15,2,A3
724,301,Arun Shetty,15,1,A1
725,301,Naveen Raju,31,1,A2
726,301,Basavaraj Ganiger,31,1,A3
727,302,Prakash Kulkarni,25,1,A1
728,302,Santosh Gowda,31,1,A2
729,302,Mangala Swamy,15,2,A3
730,302,Anand Savanur,33,1,A4
731,303,Mangala Swamy,15,2,A1
732,303,Basavaraj Desai,16,1,A2
733,304,Pavan Rao,53,1,A1
734,305,Pooja Shetty,30,2,A1
735,305,Arun Shetty,15,1,A2
736,305,Santosh Gowda,31,1,A3
737,306,Naveen Raju,31,1,A1
738,306,Arun Shetty,15,1,A2
739,306,Anand Savanur,33,1,A3
740,306,Srinivas Kulkarni,33,1,A4
741,307,Nandini Hosamani,37,2,A1
742,307,Basavaraj Desai,16,1,A2
743,308,Srinivas Kulkarni,33,1,A1
744,308,Anand Savanur,33,1,A2
745,308,Girish Kambli,21,1,A3
746,308,Prakash Kulkarni,25,1,A4
747,309,Santosh Gowda,31,1,A1
748,309,Prakash Kulkarni,25,1,A2
749,310,Basavaraj Desai,16,1,A1
750,310,Naveen Raju,31,1,A2
751,310,Santosh Gowda,31,1,A3
752,310,Mangala Swamy,15,2,A4
753,311,Santosh Gowda,31,1,A1
754,311,Mangala Swamy,15,2,A2
755,312,Pavan Rao,53,1,A1
756,313,Basavaraj Ganiger,31,1,A1
757,313,Pavan Rao,53,1,A2
758,313,Basavaraj Desai,16,1,A3
759,313,Arun Shetty,15,1,A4
760,314,Pavan Rao,53,1,A1
761,315,Pavan Rao,53,1,A1
762,315,Santosh Gowda,31,1,A2
763,315,Srinivas Kulkarni,33,1,A3
764,316,Srinivas Kulkarni,33,1,A1
765,317,Santosh Gowda,31,1,A1
766,317,Naveen Raju,31,1,A2
767,317,Arun Shetty,15,1,A3
768,318,Santosh Gowda,31,1,A1
769,318,Basavaraj Ganiger,31,1,A2
770,319,Basavaraj Desai,16,1,A1
771,319,Girish Kambli,21,1,A2
772,319,Nandini Hosamani,37,2,A3
773,320,Pooja Shetty,30,2,A1
774,320,Anand Savanur,33,1,A2
775,320,Arun Shetty,15,1,A3
776,321,Nandini Hosamani,37,2,A1
777,322,Girish Kambli,21,1,A1
778,322,Pooja Shetty,30,2,A2
779,322,Pavan Rao,53,1,A3
780,323,Santosh Gowda,31,1,A1
781,323,Nandini Hosamani,37,2,A2
782,323,Pooja Shetty,30,2,A3
783,324,Pooja Shetty,30,2,A1
784,325,Naveen Raju,31,1,A1
785,326,Prakash Kulkarni,25,1,A1
786,327,Santosh Gowda,31,1,A1
787,328,Nandini Hosamani,37,2,A1
788,328,Basavaraj Desai,16,1,A2
789,328,Santosh Gowda,31,1,A3
790,328,Anand Savanur,33,1,A4
791,329,Basavaraj Ganiger,31,1,A1
792,329,Santosh Gowda,31,1,A2
793,330,Basavaraj Desai,16,1,A1
794,330,Naveen Raju,31,1,A2
795,330,Prakash Kulkarni,25,1,A3
796,331,Mangala Swamy,15,2,A1
797,332,Basavaraj Desai,16,1,A1
798,332,Srinivas Kulkarni,33,1,A2
799,332,Anand Savanur,33,1,A3
800,332,Basavaraj Ganiger,31,1,A4
801,333,Srinivas Kulkarni,33,1,A1
802,334,Prakash Kulkarni,25,1,A1
803,334,Naveen Raju,31,1,A2
804,334,Arun Shetty,15,1,A3
805,335,Santosh Gowda,31,1,A1
806,335,Pooja Shetty,30,2,A2
807,336,Anand Savanur,33,1,A1
808,336,Prakash Kulkarni,25,1,A2
809,337,Pooja Shetty,30,2,A1
810,337,Nandini Hosamani,37,2,A2
811,337,Santosh Gowda,31,1,A3
812,338,Srinivas Kulkarni,33,1,A1
813,338,Nandini Hosamani,37,2,A2
814,339,Girish Kambli,21,1,A1
815,339,Pooja Shetty,30,2,A2
816,339,Prakash Kulkarni,25,1,A3
817,340,Nandini Hosamani,37,2,A1
818,340,Pooja Shetty,30,2,A2
819,340,Basavaraj Desai,16,1,A3
820,340,Basavaraj Ganiger,31,1,A4
821,341,Pooja Shetty,30,2,A1
822,341,Prakash Kulkarni,25,1,A2
823,341,Pavan Rao,53,1,A3
824,341,Naveen Raju,31,1,A4
825,342,Arun Shetty,15,1,A1
826,342,Naveen Raju,31,1,A2
827,342,Pooja Shetty,30,2,A3
828,342,Girish Kambli,21,1,A4
829,343,Basavaraj Desai,16,1,A1
830,344,Pavan Rao,53,1,A1
831,344,Basavaraj Desai,16,1,A2
832,344,Girish Kambli,21,1,A3
833,345,Pavan Rao,53,1,A1
834,346,Nandini Hosamani,37,2,A1
835,346,Pavan Rao,53,1,A2
836,347,Basavaraj Desai,16,1,A1
837,347,Pavan Rao,53,1,A2
838,347,Srinivas Kulkarni,33,1,A3
839,348,Pavan Rao,53,1,A1
840,348,Girish Kambli,21,1,A2
841,348,Mangala Swamy,15,2,A3
842,349,Nandini Hosamani,37,2,A1
843,349,Pavan Rao,53,1,A2
844,349,Anand Savanur,33,1,A3
845,349,Pooja Shetty,30,2,A4
846,350,Santosh Gowda,31,1,A1
847,350,Mangala Swamy,15,2,A2
848,350,Basavaraj Ganiger,31,1,A3
849,351,Girish Kambli,21,1,A1
850,351,Pavan Rao,53,1,A2
851,351,Prakash Kulkarni,25,1,A3
852,352,Naveen Raju,31,1,A1
853,352,Basavaraj Ganiger,31,1,A2
854,352,Girish Kambli,21,1,A3
855,353,Pooja Shetty,30,2,A1
856,353,Pavan Rao,53,1,A2
857,353,Anand Savanur,33,1,A3
858,354,Girish Kambli,21,1,A1
859,355,Prakash Kulkarni,25,1,A1
860,355,Basavaraj Desai,16,1,A2
861,355,Basavaraj Ganiger,31,1,A3
862,355,Anand Savanur,33,1,A4
863,356,Basavaraj Ganiger,31,1,A1
864,356,Pavan Rao,53,1,A2
865,356,Mangala Swamy,15,2,A3
866,357,Basavaraj Desai,16,1,A1
867,357,Pooja Shetty,30,2,A2
868,358,Mangala Swamy,15,2,A1
869,358,Anand Savanur,33,1,A2
870,359,Santosh Gowda,31,1,A1
871,360,Basavaraj Desai,16,1,A1
872,360,Arun Shetty,15,1,A2
873,361,Mangala Swamy,15,2,A1
874,362,Basavaraj Desai,16,1,A1
875,363,Srinivas Kulkarni,33,1,A1
876,363,Santosh Gowda,31,1,A2
877,363,Mangala Swamy,15,2,A3
878,364,Srinivas Kulkarni,33,1,A1
879,365,Basavaraj Ganiger,31,1,A1
880,365,Santosh Gowda,31,1,A2
881,365,Mangala Swamy,15,2,A3
882,365,Pavan Rao,53,1,A4
883,366,Pavan Rao,53,1,A1
884,366,Mangala Swamy,15,2,A2
885,366,Anand Savanur,33,1,A3
886,367,Nandini Hosamani,37,2,A1
887,367,Pavan Rao,53,1,A2
888,367,Girish Kambli,21,1,A3
889,367,Pooja Shetty,30,2,A4
890,368,Arun Shetty,15,1,A1
891,368,Mangala Swamy,15,2,A2
892,369,Pooja Shetty,30,2,A1
893,369,Pavan Rao,53,1,A2
894,369,Santosh Gowda,31,1,A3
895,370,Srinivas Kulkarni,33,1,A1
896,370,Pavan Rao,53,1,A2
897,371,Pooja Shetty,30,2,A1
898,372,Srinivas Kulkarni,33,1,A1
899,372,Girish Kambli,21,1,A2
900,372,Pavan Rao,53,1,A3
901,372,Nandini Hosamani,37,2,A4
902,373,Nandini Hosamani,37,2,A1
903,374,Girish Kambli,21,1,A1
904,374,Pavan Rao,53,1,A2
905,374,Naveen Raju,31,1,A3
906,374,Srinivas Kulkarni,33,1,A4
907,375,Basavaraj Ganiger,31,1,A1
908,375,Arun Shetty,15,1,A2
909,375,Srinivas Kulkarni,33,1,A3
910,375,Naveen Raju,31,1,A4
911,376,Anand Savanur,33,1,A1
912,376,Santosh Gowda,31,1,A2
913,376,Naveen Raju,31,1,A3
914,377,Santosh Gowda,31,1,A1
915,378,Srinivas Kulkarni,33,1,A1
916,378,Basavaraj Ganiger,31,1,A2
917,378,Mangala Swamy,15,2,A3
918,378,Anand Savanur,33,1,A4
919,379,Anand Savanur,33,1,A1
920,379,Girish Kambli,21,1,A2
921,379,Santosh Gowda,31,1,A3
922,380,Anand Savanur,33,1,A1
923,380,Basavaraj Ganiger,31,1,A2
924,380,Srinivas Kulkarni,33,1,A3
925,380,Nandini Hosamani,37,2,A4
926,381,Anand Savanur,33,1,A1
927,381,Pooja Shetty,30,2,A2
928,381,Arun Shetty,15,1,A3
929,381,Prakash Kulkarni,25,1,A4
930,382,Arun Shetty,15,1,A1
931,382,Srinivas Kulkarni,33,1,A2
932,383,Basavaraj Ganiger,31,1,A1
933,383,Santosh Gowda,31,1,A2
934,383,Nandini Hosamani,37,2,A3
935,384,Basavaraj Desai,16,1,A1
936,384,Anand Savanur,33,1,A2
937,384,Naveen Raju,31,1,A3
938,385,Girish Kambli,21,1,A1
939,385,Arun Shetty,15,1,A2
940,385,Naveen Raju,31,1,A3
941,386,Mangala Swamy,15,2,A1
942,386,Basavaraj Ganiger,31,1,A2
943,386,Arun Shetty,15,1,A3
944,386,Nandini Hosamani,37,2,A4
945,387,Girish Kambli,21,1,A1
946,387,Srinivas Kulkarni,33,1,A2
947,387,Basavaraj Desai,16,1,A3
948,387,Prakash Kulkarni,25,1,A4
949,388,Girish Kambli,21,1,A1
950,388,Pavan Rao,53,1,A2
951,389,Basavaraj Desai,16,1,A1
952,389,Pooja Shetty,30,2,A2
953,389,Mangala Swamy,15,2,A3
954,390,Naveen Raju,31,1,A1
955,391,Mangala Swamy,15,2,A1
956,391,Pavan Rao,53,1,A2
957,391,Basavaraj Desai,16,1,A3
958,392,Mangala Swamy,15,2,A1
959,393,Anand Savanur,33,1,A1
960,393,Mangala Swamy,15,2,A2
961,393,Pooja Shetty,30,2,A3
962,393,Basavaraj Desai,16,1,A4
963,394,Mangala Swamy,15,2,A1
964,394,Naveen Raju,31,1,A2
965,394,Nandini Hosamani,37,2,A3
966,394,Arun Shetty,15,1,A4
967,395,Naveen Raju,31,1,A1
968,395,Santosh Gowda,31,1,A2
969,396,Basavaraj Ganiger,31,1,A1
970,396,Pavan Rao,53,1,A2
971,396,Santosh Gowda,31,1,A3
972,397,Pooja Shetty,30,2,A1
973,397,Nandini Hosamani,37,2,A2
974,397,Pavan Rao,53,1,A3
975,398,Prakash Kulkarni,25,1,A1
976,398,Pavan Rao,53,1,A2
977,398,Nandini Hosamani,37,2,A3
978,399,Naveen Raju,31,1,A1
979,399,Pavan Rao,53,1,A2
980,399,Basavaraj Ganiger,31,1,A3
981,400,Naveen Raju,31,1,A1
982,401,Anand Savanur,33,1,A1
983,401,Pavan Rao,53,1,A2
984,401,Arun Shetty,15,1,A3
985,402,Arun Shetty,15,1,A1
986,402,Basavaraj Desai,16,1,A2
987,403,Basavaraj Ganiger,31,1,A1
988,403,Prakash Kulkarni,25,1,A2
989,403,Anand Savanur,33,1,A3
990,403,Pooja Shetty,30,2,A4
991,404,Girish Kambli,21,1,A1
992,404,Prakash Kulkarni,25,1,A2
993,404,Anand Savanur,33,1,A3
994,404,Pavan Rao,53,1,A4
995,405,Anand Savanur,33,1,A1
996,406,Girish Kambli,21,1,A1
997,406,Pooja Shetty,30,2,A2
998,407,Srinivas Kulkarni,33,1,A1
999,407,Arun Shetty,15,1,A2
1000,407,Pavan Rao,53,1,A3
1001,407,Prakash Kulkarni,25,1,A4
1002,408,Mangala Swamy,15,2,A1
1003,408,Girish Kambli,21,1,A2
1004,408,Prakash Kulkarni,25,1,A3
1005,409,Santosh Gowda,31,1,A1
1006,409,Pooja Shetty,30,2,A2
1007,409,Anand Savanur,33,1,A3
1008,409,Arun Shetty,15,1,A4
1009,410,Prakash Kulkarni,25,1,A1
1010,411,Santosh Gowda,31,1,A1
1011,411,Arun Shetty,15,1,A2
1012,411,Girish Kambli,21,1,A3
1013,411,Anand Savanur,33,1,A4
1014,412,Nandini Hosamani,37,2,A1
1015,412,Basavaraj Desai,16,1,A2
1016,412,Mangala Swamy,15,2,A3
1017,412,Santosh Gowda,31,1,A4
1018,413,Mangala Swamy,15,2,A1
1019,413,Basavaraj Ganiger,31,1,A2
1020,413,Pavan Rao,53,1,A3
1021,413,Anand Savanur,33,1,A4
1022,414,Pooja Shetty,30,2,A1
1023,414,Anand Savanur,33,1,A2
1024,415,Srinivas Kulkarni,33,1,A1
1025,415,Girish Kambli,21,1,A2
1026,415,Anand Savanur,33,1,A3
1027,415,Pooja Shetty,30,2,A4
1028,416,Pooja Shetty,30,2,A1
1029,416,Naveen Raju,31,1,A2
1030,416,Prakash Kulkarni,25,1,A3
1031,417,Santosh Gowda,31,1,A1
1032,417,Anand Savanur,33,1,A2
1033,418,Srinivas Kulkarni,33,1,A1
1034,418,Nandini Hosamani,37,2,A2
1035,418,Naveen Raju,31,1,A3
1036,419,Nandini Hosamani,37,2,A1
1037,419,Pavan Rao,53,1,A2
1038,419,Srinivas Kulkarni,33,1,A3
1039,419,Prakash Kulkarni,25,1,A4
1040,420,Srinivas Kulkarni,33,1,A1
1041,420,Arun Shetty,15,1,A2
1042,420,Naveen Raju,31,1,A3
1043,421,Girish Kambli,21,1,A1
1044,422,Naveen Raju,31,1,A1
1045,422,Arun Shetty,15,1,A2
1046,422,Srinivas Kulkarni,33,1,A3
1047,423,Santosh Gowda,31,1,A1
1048,423,Basavaraj Ganiger,31,1,A2
1049,424,Prakash Kulkarni,25,1,A1
1050,425,Arun Shetty,15,1,A1
1051,425,Nandini Hosamani,37,2,A2
1052,425,Pavan Rao,53,1,A3
1053,425,Mangala Swamy,15,2,A4
1054,426,Prakash Kulkarni,25,1,A1
1055,426,Nandini Hosamani,37,2,A2
1056,426,Srinivas Kulkarni,33,1,A3
1057,427,Pavan Rao,53,1,A1
1058,427,Arun Shetty,15,1,A2
1059,427,Basavaraj Ganiger,31,1,A3
1060,427,Nandini Hosamani,37,2,A4
1061,428,Basavaraj Desai,16,1,A1
1062,428,Arun Shetty,15,1,A2
1063,429,Pavan Rao,53,1,A1
1064,430,Santosh Gowda,31,1,A1
1065,430,Basavaraj Ganiger,31,1,A2
1066,430,Anand Savanur,33,1,A3
1067,431,Basavaraj Ganiger,31,1,A1
1068,431,Naveen Raju,31,1,A2
1069,431,Anand Savanur,33,1,A3
1070,431,Santosh Gowda,31,1,A4
1071,432,Prakash Kulkarni,25,1,A1
1072,432,Mangala Swamy,15,2,A2
1073,433,Naveen Raju,31,1,A1
1074,433,Mangala Swamy,15,2,A2
1075,434,Santosh Gowda,31,1,A1
1076,434,Basavaraj Ganiger,31,1,A2
1077,435,Basavaraj Ganiger,31,1,A1
1078,435,Pooja Shetty,30,2,A2
1079,435,Nandini Hosamani,37,2,A3
1080,436,Nandini Hosamani,37,2,A1
1081,436,Arun Shetty,15,1,A2
1082,436,Srinivas Kulkarni,33,1,A3
1083,437,Pooja Shetty,30,2,A1
1084,437,Srinivas Kulkarni,33,1,A2
1085,437,Basavaraj Desai,16,1,A3
1086,437,Basavaraj Ganiger,31,1,A4
1087,438,Santosh Gowda,31,1,A1
1088,438,Pavan Rao,53,1,A2
1089,438,Nandini Hosamani,37,2,A3
1090,439,Pavan Rao,53,1,A1
1091,439,Mangala Swamy,15,2,A2
1092,439,Santosh Gowda,31,1,A3
1093,439,Naveen Raju,31,1,A4
1094,440,Naveen Raju,31,1,A1
1095,440,Pooja Shetty,30,2,A2
1096,440,Basavaraj Desai,16,1,A3
1097,440,Srinivas Kulkarni,33,1,A4
1098,441,Girish Kambli,21,1,A1
1099,441,Pooja Shetty,30,2,A2
1100,441,Srinivas Kulkarni,33,1,A3
1101,441,Pavan Rao,53,1,A4
1102,442,Srinivas Kulkarni,33,1,A1
1103,442,Santosh Gowda,31,1,A2
1104,442,Basavaraj Desai,16,1,A3
1105,443,Anand Savanur,33,1,A1
1106,443,Pavan Rao,53,1,A2
1107,443,Srinivas Kulkarni,33,1,A3
1108,444,Arun Shetty,15,1,A1
1109,444,Naveen Raju,31,1,A2
1110,444,Prakash Kulkarni,25,1,A3
1111,445,Srinivas Kulkarni,33,1,A1
1112,445,Girish Kambli,21,1,A2
1113,445,Naveen Raju,31,1,A3
1114,446,Arun Shetty,15,1,A1
1115,446,Mangala Swamy,15,2,A2
1116,446,Basavaraj Desai,16,1,A3
1117,447,Mangala Swamy,15,2,A1
1118,447,Santosh Gowda,31,1,A2
1119,447,Naveen Raju,31,1,A3
1120,448,Arun Shetty,15,1,A1
1121,448,Girish Kambli,21,1,A2
1122,449,Pooja Shetty,30,2,A1
1123,449,Basavaraj Desai,16,1,A2
1124,449,Mangala Swamy,15,2,A3
1125,450,Srinivas Kulkarni,33,1,A1
1126,450,Arun Shetty,15,1,A2
1127,450,Pooja Shetty,30,2,A3
1128,451,Yashodha Naik,18,2,A1
1129,451,Anil Naikar,21,1,A2
1130,451,Sachin Bhat,41,1,A3
1131,452,Chandrashekar Bagewadi,31,1,A1
1132,452,Sachin Bhat,41,1,A2
1133,452,Priya Devi,21,2,A3
1134,453,Yashodha Naik,18,2,A1
1135,454,Sachin Bhat,41,1,A1
1136,455,Yashodha Ganiger,44,2,A1
1137,455,Chandrashekar Bagewadi,31,1,A2
1138,455,Suma Ganiger,34,2,A3
1139,455,Venkatesh Ganiger,29,1,A4
1140,456,Chandrashekar Bagewadi,31,1,A1
1141,457,Yashodha Naik,18,2,A1
1142,457,Priya Devi,21,2,A2
1143,458,Deepa Kambli,15,2,A1
1144,459,Anil Naikar,21,1,A1
1145,459,Priya Devi,21,2,A2
1146,459,Sachin Bhat,41,1,A3
1147,459,Manjunath Ganiger,46,1,A4
1148,460,Kumaraswamy Acharya,48,1,A1
1149,460,Yashodha Ganiger,44,2,A2
1150,461,Ambika Kulkarni,19,2,A1
1151,461,Kumaraswamy Acharya,48,1,A2
1152,462,Manjunath Ganiger,46,1,A1
1153,463,Sachin Bhat,41,1,A1
1154,464,Yashodha Naik,18,2,A1
1155,464,Suma Ganiger,34,2,A2
1156,464,Manjunath Ganiger,46,1,A3
1157,464,Bharath Shankar,23,1,A4
1158,465,Priya Devi,21,2,A1
1159,465,Anil Naikar,21,1,A2
1160,465,Yashodha Naik,18,2,A3
1161,465,Manjunath Ganiger,46,1,A4
1162,466,Priya Devi,21,2,A1
1163,466,Sachin Bhat,41,1,A2
1164,466,Ambika Kulkarni,19,2,A3
1165,467,Venkatesh Ganiger,29,1,A1
1166,468,Manjunath Ganiger,46,1,A1
1167,469,Suma Ganiger,34,2,A1
1168,470,Yashodha Ganiger,44,2,A1
1169,470,Yashodha Naik,18,2,A2
1170,470,Venkatesh Ganiger,29,1,A3
1171,470,Bharath Shankar,23,1,A4
1172,471,Anil Naikar,21,1,A1
1173,471,Deepa Kambli,15,2,A2
1174,471,Suresh Angadi,33,1,A3
1175,472,Suresh Angadi,33,1,A1
1176,472,Kumaraswamy Acharya,48,1,A2
1177,472,Anil Naikar,21,1,A3
1178,473,Deepa Kambli,15,2,A1
1179,473,Manjunath Ganiger,46,1,A2
1180,473,Suma Ganiger,34,2,A3
1181,473,Priya Devi,21,2,A4
1182,474,Anil Naikar,21,1,A1
1183,474,Venkatesh Ganiger,29,1,A2
1184,474,Manjunath Ganiger,46,1,A3
1185,474,Kumaraswamy Acharya,48,1,A4
1186,475,Yashodha Naik,18,2,A1
1187,476,Sachin Bhat,41,1,A1
1188,476,Suma Ganiger,34,2,A2
1189,476,Manjunath Ganiger,46,1,A3
1190,477,Suresh Angadi,33,1,A1
1191,478,Suresh Angadi,33,1,A1
1192,479,Bharath Shankar,23,1,A1
1193,479,Ambika Kulkarni,19,2,A2
1194,479,Chandrashekar Bagewadi,31,1,A3
1195,480,Bharath Shankar,23,1,A1
1196,480,Suma Ganiger,34,2,A2
1197,480,Manjunath Ganiger,46,1,A3
1198,480,Priya Devi,21,2,A4
1199,481,Yashodha Naik,18,2,A1
1200,482,Ambika Kulkarni,19,2,A1
1201,483,Ambika Kulkarni,19,2,A1
1202,483,Suma Ganiger,34,2,A2
1203,484,Bharath Shankar,23,1,A1
1204,484,Suma Ganiger,34,2,A2
1205,485,Yashodha Naik,18,2,A1
1206,485,Priya Devi,21,2,A2
1207,485,Suma Ganiger,34,2,A3
1208,486,Suma Ganiger,34,2,A1
1209,486,Suresh Angadi,33,1,A2
1210,486,Bharath Shankar,23,1,A3
1211,486,Ambika Kulkarni,19,2,A4
1212,487,Venkatesh Ganiger,29,1,A1
1213,487,Bharath Shankar,23,1,A2
1214,488,Chandrashekar Bagewadi,31,1,A1
1215,488,Anil Naikar,21,1,A2
1216,488,Priya Devi,21,2,A3
1217,489,Kumaraswamy Acharya,48,1,A1
1218,489,Yashodha Ganiger,44,2,A2
1219,489,Priya Devi,21,2,A3
1220,490,Sachin Bhat,41,1,A1
1221,490,Deepa Kambli,15,2,A2
1222,490,Yashodha Naik,18,2,A3
1223,491,Suma Ganiger,34,2,A1
1224,492,Priya Devi,21,2,A1
1225,493,Priya Devi,21,2,A1
1226,494,Ambika Kulkarni,19,2,A1
1227,494,Sachin Bhat,41,1,A2
1228,494,Priya Devi,21,2,A3
1229,495,Manjunath Ganiger,46,1,A1
1230,495,Venkatesh Ganiger,29,1,A2
1231,495,Sachin Bhat,41,1,A3
1232,495,Yashodha Ganiger,44,2,A4
1233,496,Suresh Angadi,33,1,A1
1234,496,Anil Naikar,21,1,A2
1235,497,Suma Ganiger,34,2,A1
1236,497,Anil Naikar,21,1,A2
1237,498,Priya Devi,21,2,A1
1238,498,Ambika Kulkarni,19,2,A2
1239,498,Yashodha Naik,18,2,A3
1240,499,Ambika Kulkarni,19,2,A1
1241,499,Priya Devi,21,2,A2
1242,500,Suresh Angadi,33,1,A1
1243,500,Anil Naikar,21,1,A2
1244,500,Suma Ganiger,34,2,A3
1245,500,Ambika Kulkarni,19,2,A4
1246,501,Suma Ganiger,34,2,A1
1247,502,Suresh Angadi,33,1,A1
1248,502,Suma Ganiger,34,2,A2
1249,503,Anil Naikar,21,1,A1
1250,503,Bharath Shankar,23,1,A2
1251,503,Venkatesh Ganiger,29,1,A3
1252,504,Deepa Kambli,15,2,A1
1253,504,Yashodha Ganiger,44,2,A2
1254,505,Kumaraswamy Acharya,48,1,A1
1255,505,Sachin Bhat,41,1,A2
1256,506,Yashodha Ganiger,44,2,A1
1257,506,Priya Devi,21,2,A2
1258,506,Manjunath Ganiger,46,1,A3
1259,506,Anil Naikar,21,1,A4
1260,507,Manjunath Ganiger,46,1,A1
1261,507,Bharath Shankar,23,1,A2
1262,508,Suma Ganiger,34,2,A1
1263,508,Sachin Bhat,41,1,A2
1264,508,Kumaraswamy Acharya,48,1,A3
1265,508,Ambika Kulkarni,19,2,A4
1266,509,Bharath Shankar,23,1,A1
1267,509,Suma Ganiger,34,2,A2
1268,510,Anil Naikar,21,1,A1
1269,510,Yashodha Ganiger,44,2,A2
1270,511,Bharath Shankar,23,1,A1
1271,512,Chandrashekar Bagewadi,31,1,A1
1272,512,Manjunath Ganiger,46,1,A2
1273,512,Priya Devi,21,2,A3
1274,513,Suma Ganiger,34,2,A1
1275,514,Deepa Kambli,15,2,A1
1276,514,Bharath Shankar,23,1,A2
1277,514,Priya Devi,21,2,A3
1278,515,Deepa Kambli,15,2,A1
1279,515,Venkatesh Ganiger,29,1,A2
1280,515,Anil Naikar,21,1,A3
1281,516,Bharath Shankar,23,1,A1
1282,517,Chandrashekar Bagewadi,31,1,A1
1283,518,Priya Devi,21,2,A1
1284,518,Sachin Bhat,41,1,A2
1285,518,Chandrashekar Bagewadi,31,1,A3
1286,518,Yashodha Ganiger,44,2,A4
1287,519,Kumaraswamy Acharya,48,1,A1
1288,519,Chandrashekar Bagewadi,31,1,A2
1289,519,Yashodha Naik,18,2,A3
1290,520,Priya Devi,21,2,A1
1291,520,Bharath Shankar,23,1,A2
1292,521,Yashodha Ganiger,44,2,A1
1293,522,Suresh Angadi,33,1,A1
1294,522,Priya Devi,21,2,A2
1295,522,Deepa Kambli,15,2,A3
1296,522,Venkatesh Ganiger,29,1,A4
1297,523,Anil Naikar,21,1,A1
1298,523,Deepa Kambli,15,2,A2
1299,523,Chandrashekar Bagewadi,31,1,A3
1300,523,Sachin Bhat,41,1,A4
1301,524,Chandrashekar Bagewadi,31,1,A1
1302,524,Bharath Shankar,23,1,A2
1303,525,Yashodha Naik,18,2,A1
1304,525,Suma Ganiger,34,2,A2
1305,525,Manjunath Ganiger,46,1,A3
1306,525,Bharath Shankar,23,1,A4
1307,526,Venkatesh Ganiger,29,1,A1
1308,526,Manjunath Ganiger,46,1,A2
1309,527,Venkatesh Ganiger,29,1,A1
1310,527,Yashodha Ganiger,44,2,A2
1311,527,Bharath Shankar,23,1,A3
1312,527,Chandrashekar Bagewadi,31,1,A4
1313,528,Deepa Kambli,15,2,A1
1314,529,Chandrashekar Bagewadi,31,1,A1
1315,529,Deepa Kambli,15,2,A2
1316,530,Manjunath Ganiger,46,1,A1
1317,530,Chandrashekar Bagewadi,31,1,A2
1318,531,Yashodha Ganiger,44,2,A1
1319,531,Sachin Bhat,41,1,A2
1320,531,Manjunath Ganiger,46,1,A3
1321,531,Kumaraswamy Acharya,48,1,A4
1322,532,Suma Ganiger,34,2,A1
1323,532,Priya Devi,21,2,A2
1324,532,Chandrashekar Bagewadi,31,1,A3
1325,533,Suma Ganiger,34,2,A1
1326,533,Deepa Kambli,15,2,A2
1327,533,Sachin Bhat,41,1,A3
1328,533,Ambika Kulkarni,19,2,A4
1329,534,Sachin Bhat,41,1,A1
1330,534,Deepa Kambli,15,2,A2
1331,534,Suma Ganiger,34,2,A3
1332,535,Bharath Shankar,23,1,A1
1333,536,Bharath Shankar,23,1,A1
1334,536,Kumaraswamy Acharya,48,1,A2
1335,536,Sachin Bhat,41,1,A3
1336,536,Suresh Angadi,33,1,A4
1337,537,Sachin Bhat,41,1,A1
1338,537,Kumaraswamy Acharya,48,1,A2
1339,537,Bharath Shankar,23,1,A3
1340,538,Yashodha Naik,18,2,A1
1341,538,Sachin Bhat,41,1,A2
1342,539,Anil Naikar,21,1,A1
1343,539,Yashodha Naik,18,2,A2
1344,540,Manjunath Ganiger,46,1,A1
1345,540,Ambika Kulkarni,19,2,A2
1346,540,Sachin Bhat,41,1,A3
1347,541,Manjunath Ganiger,46,1,A1
1348,541,Suma Ganiger,34,2,A2
