VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
716,439,Radha Acharya,33,2,0
717,440,Kiran Angadi,15,1,0
718,440,Lakshmi Lamani,26,2,0
719,441,Bharath Bai,57,1,0
720,441,Lakshmi Hiremath,50,2,0
721,441,Radha Joshi,50,2,0
722,442,Lakshman Bagewadi,28,1,0
723,443,Pushpa Joshi,23,2,0
724,444,Venkatesh Devi,54,1,0
725,445,Santosh Acharya,32,1,0
726,445,Rajesh Swamy,23,1,0
727,445,Radha Reddy,37,2,0
728,446,Sharada Rao,26,2,0
729,447,Sneha Lamani,45,2,0
730,448,Nandini Kambli,31,2,0
731,449,Suma Devi,20,2,0
732,449,Lakshman Bai,20,1,0
733,449,Jagadish Joshi,47,1,0
734,450,Asha Naik,41,2,0
735,451,Rajesh Bhat,22,1,0
736,452,Shivakumar Hiremath,44,1,0
737,453,Jagadish Lamani,32,1,0
738,454,Sunitha Devi,26,2,0
739,454,Girish Shankar,34,1,0
740,455,Hanumanthappa Prasad,25,1,0
741,455,Lakshmi Angadi,37,2,0
742,456,Manjunath Bhat,24,1,0
743,457,Manoj Hiremath,24,1,0
744,457,Rajesh Nayak,52,1,0
745,457,Manjunath Kattimani,15,1,0
746,458,Arun Siddi,44,1,0
747,459,Geetha Lamani,24,3,0
748,460,Gopal Rao,31,1,0
749,461,Shivakumar Bhat,22,1,0
750,461,Indira Ganiger,44,2,0
751,462,Padma Murthy,38,2,0
752,463,Pushpa Rao,25,2,0
753,464,Arun Siddi,48,1,0
754,464,Nagesh Swamy,33,1,0
755,464,Priya Siddi,45,2,0
756,465,Chandrika Bai,45,2,0
757,465,Surya Angadi,15,1,0
758,465,Madhu Kulkarni,25,1,0
759,466,Chandrashekar Naik,15,1,0
760,466,Madhu Nayak,26,1,0
761,466,Darshan Poojary,45,1,0
762,467,Venkatesh Devi,54,1,0
763,468,Vasantha Nayak,38,2,0
764,468,Arun Prasad,15,1,0
765,468,Nagesh Kambli,35,1,0
766,469,Sneha Acharya,38,2,0
767,470,Manoj Joshi,48,1,0
768,470,Yogesh Devi,27,1,0
769,471,Swathi Gupta,42,2,0
770,471,Pavan Yadav,49,1,0
771,472,Rekha Naikar,37,2,0
772,472,Madhu Kattimani,45,1,0
773,473,Vasantha Kumari,42,2,0
774,474,Geetha Naikar,19,2,0
775,475,Nandini Shetty,15,2,0
776,475,Ashok Kambli,34,1,0
777,476,Ravi Desai,26,1,0
778,477,Latha Yadav,42,2,0
779,477,Saraswathi Siddi,46,2,0
780,478,Geetha Naikar,19,2,0
781,479,Rekha Naikar,37,2,0
782,480,Girish Joshi,18,1,0
783,481,Venkatesh Prasad,50,1,0
784,482,Kamala Patil,36,2,0
785,482,Pavan Kattimani,30,1,0
786,483,Sneha Acharya,33,2,0
787,484,Suresh Raju,16,1,0
788,485,Nandini Bagewadi,41,2,0
789,486,Pavan Kambli,30,1,0
790,486,Saraswathi Devi,15,2,0
791,486,Deepak Bhat,57,1,0
792,487,Ganesh Yadav,35,1,0
793,487,Deepak Siddi,53,1,0
794,487,Surya Reddy,40,1,0
795,488,Divya Bhat,15,2,0
796,489,Anand Hegde,15,1,0
797,489,Nagesh Bai,42,1,0
798,490,Prakash Prasad,34,1,0
799,491,Vasantha Nayak,38,2,0
800,492,Hanumanthappa Desai,39,1,0
801,492,Sneha Acharya,33,2,0
802,493,Savitha Shankar,35,2,0
803,494,Nandini Hosamani,37,2,0
804,495,Venkatesh Kulkarni,26,1,0
805,495,Sneha Swamy,54,2,0
806,496,Rashmi Ganiger,41,2,0
807,496,Deepak Ganiger,25,1,0
808,497,Deepa Kambli,35,2,0
809,497,Madhu Naikar,29,1,0
810,498,Chandrashekar Murthy,34,1,0
811,499,Venkatesh Kulkarni,26,1,0
812,499,Madhu Hiremath,37,1,0
813,499,Gopal Shankar,29,1,0
814,500,Bharath Bai,57,1,0
815,501,Venkatesh Bagewadi,48,1,0
816,502,Nandini Kambli,31,2,0
817,502,Asha Kumari,52,2,0
818,503,Lakshmi Gupta,40,2,0
819,504,Renuka Gupta,30,2,0
820,505,Nandini Swamy,25,2,0
821,505,Divya Reddy,29,2,0
822,505,Arun Shankar,40,1,0
823,506,Chandrashekar Naik,17,1,0
824,507,Ganesh Murthy,48,1,0
825,507,Kavitha Shetty,37,2,0
826,507,Deepak Bhat,57,1,0
827,508,Deepak Joshi,17,1,0
828,509,Yashodha Bagewadi,33,2,0
829,510,Deepa Kattimani,38,2,0
830,511,Vidya Bagewadi,43,2,0
831,512,Divya Bhat,15,2,0
832,513,Sagar Angadi,44,1,0
833,513,Nagesh Reddy,26,1,0
834,513,Ashok Hegde,33,1,0
835,514,Madhu Devi,15,1,0
836,514,Ramesh Siddi,24,1,0
837,514,Bharathi Kattimani,41,2,0
838,515,Rajesh Kumari,46,1,0
839,516,Pavan Acharya,44,1,0
840,517,Sharada Rao,26,2,0
841,518,Surya Hiremath,45,1,0
842,518,Jyothi Kambli,33,2,0
843,518,Nagaraj Swamy,24,1,0
844,519,Shivanand Salian,28,1,0
845,519,Nandish Murthy,49,1,0
846,520,Vidya Rao,31,2,0
847,521,Ravi Desai,26,1,0
848,522,Asha Naik,41,2,0
849,523,Ganesh Naik,23,1,0
850,524,Mangala Kattimani,37,2,0
851,524,Prasad Gowda,15,1,0
852,524,Krishna Kumar,15,1,0
853,525,Siddaraju Shetty,28,1,0
854,525,Nandini Prasad,39,2,0
855,526,Anand Patil,30,1,0
856,527,Pooja Murthy,40,2,0
857,527,Latha Bhat,43,2,0
858,528,Sunitha Kumar,15,2,0
859,529,Saraswathi Hosamani,31,2,0
860,529,Rajesh Reddy,29,1,0
861,529,Bharathi Hegde,35,2,0
862,530,Gopal Kulkarni,24,1,0
863,531,Sharada Rao,26,2,0
864,531,Shobha Raju,15,2,0
865,531,Ashok Patil,41,1,0
866,532,Prasad Gupta,29,1,0
867,532,Yashodha Swamy,38,3,0
868,533,Asha Hegde,30,2,0
869,534,Mohan Ganiger,18,1,0
870,535,Vishwanath Patil,55,1,1
871,535,Hanumanthappa Kumar,18,1,0
872,535,Swathi Siddi,40,2,0
873,536,Ravi Desai,26,1,0
874,536,Vishwanath Meti,28,1,0
875,536,Surya Kulkarni,33,1,0
876,537,Srinivas Gupta,36,1,0
877,537,Venkatesh Bagewadi,36,1,0
878,537,Swathi Kulkarni,35,2,0
879,538,Latha Hiremath,30,2,0
880,539,Manoj Joshi,48,1,0
881,540,Arun Siddi,44,1,0
882,541,Manoj Bagewadi,28,1,0
883,542,Jagadish Swamy,15,1,0
884,542,Surya Naikar,56,1,0
885,543,Padma Desai,41,2,0
886,544,Girish Desai,15,1,0
887,544,Pavan Hiremath,24,1,0
888,545,Bharath Angadi,50,1,0
889,546,Deepak Joshi,17,1,0
890,546,Kavitha Raju,19,2,0
891,547,Harish Joshi,32,1,0
892,547,Gopal Prasad,33,1,0
893,547,Sunitha Nayak,31,2,0
894,548,Anil Ganiger,32,1,0
895,549,Gopal Siddi,60,1,0
896,550,Nandini Desai,17,2,0
897,550,Chandrika Desai,43,3,0
898,551,Swathi Naikar,15,2,0
899,552,Saraswathi Bagewadi,68,2,0
900,553,Bharath Yadav,27,1,0
901,553,Anil Rao,19,1,0
902,554,Asha Patil,31,2,0
903,555,Anand Ganiger,32,1,0
904,556,Santosh Poojary,44,1,0
905,557,Anitha Gupta,15,2,0
906,557,Padma Hiremath,15,2,0
907,558,Hanumanthappa Siddi,17,1,0
908,559,Anitha Gupta,15,2,0
909,560,Rajesh Lamani,30,1,0
910,561,Vidya Naikar,22,2,0
911,561,Parvathi Kattimani,36,2,0
912,561,Shilpa Kattimani,34,2,0
913,562,Girish Kumar,29,1,0
914,562,Shivakumar Naikar,45,1,0
915,563,Kiran Rao,41,1,0
916,564,Srinivas Bangera,20,1,0
917,565,Nandish Salian,37,1,0
918,566,Harish Raju,53,1,0
919,566,Kiran Hegde,40,1,0
920,567,Divya Hiremath,31,2,0
921,567,Rekha Naik,32,2,0
922,568,Krishna Acharya,35,1,0
923,568,Sharada Gupta,30,2,0
924,568,Pushpa Kambli,39,2,0
925,569,Krishna Acharya,35,1,0
926,569,Anand Nayak,24,1,0
927,569,Rajesh Kumari,23,1,0
928,570,Asha Kulkarni,24,2,0
929,571,Prasad Bagewadi,43,1,0
930,571,Ganesh Kumari,23,1,0
931,572,Vasantha Kumari,42,2,0
932,572,Priya Swamy,29,2,0
933,572,Vishwanath Acharya,51,1,0
934,573,Manoj Hegde,30,1,0
935,573,Nagesh Bai,19,1,0
936,573,Shankar Savanur,50,1,0
937,574,Sneha Acharya,38,2,0
938,574,Sachin Rao,28,1,0
939,574,Priya Naik,47,2,0
940,575,Siddaraju Salian,41,1,0
941,576,Divya Yadav,34,2,0
942,576,Chetan Kattimani,33,1,0
943,577,Prasad Bai,29,1,0
944,578,Anand Murthy,37,1,0
945,578,Sunitha Reddy,15,2,0
946,579,Jyothi Hegde,43,2,0
947,579,Naveen Siddi,45,1,0
948,580,Padma Murthy,38,2,0
949,581,Bharathi Siddi,15,2,0
950,582,Shobha Raju,38,2,0
951,582,Jagadish Devi,15,1,0
952,583,Basavaraj Nayak,19,1,0
953,583,Shivanand Siddi,35,1,0
954,584,Prasad Gupta,29,1,0
955,584,Hanumanthappa Kattimani,43,1,0
956,585,Deepa Lamani,32,2,0
957,585,Madhu Naikar,29,1,0
958,585,Suresh Hegde,45,1,0
959,586,Jyothi Desai,35,2,0
960,586,Prasad Siddi,21,1,0
961,587,Hanumanthappa Siddi,17,1,0
962,587,Harish Kumar,36,1,0
963,587,Ramesh Gupta,21,1,0
964,588,Prakash Rao,44,3,0
965,588,Jyothi Murthy,26,2,0
966,589,Latha Savanur,15,2,0
967,590,Rekha Lamani,43,2,0
968,590,Bharathi Kumari,23,2,0
969,590,Roopa Gupta,35,2,0
970,591,Nandini Bagewadi,41,2,0
971,592,Ganesh Hosamani,35,1,1
972,592,Ambika Hegde,36,2,0
973,592,Deepa Salian,43,2,0
974,593,Nandish Swamy,37,1,0
975,594,Sneha Acharya,33,2,0
976,595,Priya Kulkarni,48,2,0
977,596,Asha Kulkarni,24,2,0
978,597,Chandrika Gowda,25,3,0
979,598,Shobha Prasad,15,2,0
980,598,Renuka Naik,22,2,0
981,599,Chetan Angadi,32,1,0
982,599,Saraswathi Hosamani,30,2,0
983,600,Arun Kulkarni,15,1,0
984,601,Roopa Prasad,49,2,0
985,601,Vidya Gupta,38,2,0
986,602,Prakash Joshi,50,1,0
987,603,Ashok Raju,35,1,0
988,604,Manoj Hegde,30,1,0
989,605,Manoj Patil,34,1,0
990,605,Ramesh Bai,21,1,0
991,606,Shivanand Salian,28,1,0
992,606,Ashok Savanur,15,1,0
993,607,Priya Kulkarni,48,2,0
994,608,Yogesh Bhat,24,1,0
995,609,Pushpa Kambli,39,2,0
996,610,Lakshmi Naikar,34,2,0
997,611,Chetan Salian,15,1,0
998,611,Manoj Joshi,48,1,1
999,611,Shivanand Shankar,41,1,0
1000,612,Parvathi Acharya,39,2,0
1001,612,Shilpa Kattimani,31,2,0
1002,613,Chandrika Gowda,25,3,0
1003,613,Vinay Hegde,28,1,0
1004,614,Rajesh Bhat,22,1,0
1005,614,Mangala Bangera,20,2,0
1006,615,Arun Kumari,23,1,0
1007,615,Manoj Kattimani,46,1,0
1008,616,Deepa Naik,39,2,0
1009,616,Basavaraj Gowda,46,1,0
1010,617,Sachin Angadi,28,1,0
1011,618,Prasad Bagewadi,43,1,0
1012,619,Nandini Shetty,15,2,0
1013,620,Rajesh Bhat,22,1,0
1014,620,Jagadish Devi,38,1,0
1015,621,Bharath Bhat,25,1,0
1016,622,Sagar Bangera,34,1,0
1017,622,Ambika Prasad,32,2,0
1018,623,Shankar Hegde,47,1,0
1019,623,Rajesh Kattimani,29,1,0
1020,623,Nagesh Joshi,38,1,0
1021,624,Rashmi Poojary,38,2,0
1022,625,Shivakumar Kattimani,15,1,0
1023,626,Kumaraswamy Naikar,34,1,0
1024,627,Umesh Joshi,32,1,0
1025,627,Umesh Hiremath,26,1,0
1026,628,Ramesh Swamy,15,1,0
1027,629,Gopal Lamani,39,1,0
1028,629,Shobha Kulkarni,32,2,0
1029,630,Bharath Shankar,23,1,0
1030,630,Sachin Raju,32,1,0
1031,631,Latha Yadav,38,2,0
1032,632,Kamala Gowda,20,2,0
1033,632,Naveen Yadav,22,1,0
1034,632,Shobha Meti,40,2,0
1035,633,Meena Naikar,26,2,0
1036,633,Venkatesh Kumari,22,1,0
1037,634,Divya Kumari,15,2,0
1038,634,Renuka Prasad,36,2,0
1039,634,Savitha Kumar,42,2,0
1040,635,Saraswathi Raju,27,2,0
1041,635,Arun Kulkarni,31,1,0
1042,636,Suresh Meti,28,1,0
1043,636,Basavaraj Meti,29,1,0
1044,637,Deepa Prasad,27,2,0
1045,637,Pooja Hosamani,28,2,0
1046,638,Gopal Poojary,36,1,0
1047,638,Yogesh Bhat,35,1,0
1048,638,Sachin Ganiger,18,1,0
1049,639,Vidya Naikar,22,2,0
1050,639,Yogesh Desai,19,1,0
1051,640,Shivakumar Meti,26,1,0
1052,640,Ashok Gupta,29,1,0
1053,641,Bharath Angadi,50,1,0
1054,641,Sunitha Acharya,25,2,0
1055,642,Chandrashekar Angadi,48,1,0
1056,642,Umesh Bangera,33,1,0
1057,642,Nagesh Kumari,34,1,0
1058,643,Sneha Acharya,33,2,0
1059,643,Roopa Reddy,47,2,0
1060,643,Kumaraswamy Bagewadi,38,1,0
1061,644,Gopal Acharya,23,1,0
1062,644,Prakash Angadi,23,1,0
1063,645,Jagadish Kulkarni,37,1,0
1064,646,Jyothi Gowda,37,2,0
1065,647,Manoj Bagewadi,28,1,0
1066,648,Swathi Devi,16,2,0
1067,649,Sunitha Bangera,32,2,0
1068,650,Kiran Angadi,15,1,0
1069,651,Hanumanthappa Naik,15,1,0
1070,651,Chandrika Kumar,15,2,0
1071,652,Gopal Nayak,21,1,0
1072,652,Nagesh Joshi,38,1,0
1073,653,Kiran Gupta,15,1,0
1074,653,Venkatesh Joshi,30,1,0
1075,654,Latha Kumar,41,2,0
1076,654,Sagar Bangera,34,1,0
1077,655,Swathi Devi,16,2,0
1078,655,Shankar Patil,16,1,0
1079,655,Meena Acharya,33,2,0
1080,656,Shobha Prasad,15,2,0
1081,657,Pushpa Rao,25,2,0
1082,657,Sunitha Gupta,24,2,0
1083,657,Rekha Kattimani,25,2,0
1084,658,Pushpa Joshi,23,2,0
1085,659,Vasantha Bai,18,2,0
1086,659,Savitha Kumar,20,2,0
1087,660,Pooja Murthy,40,2,0
1088,660,Anand Naikar,32,1,0
1089,661,Shilpa Kulkarni,36,2,1
1090,662,Chandrashekar Poojary,38,1,0
1091,663,Vidya Bagewadi,43,2,0
1092,664,Shankar Naikar,37,1,0
1093,664,Gopal Bhat,30,1,0
1094,664,Gopal Poojary,28,1,0
1095,665,Swathi Shankar,32,2,0
1096,666,Venkatesh Kulkarni,26,1,0
1097,667,Suma Devi,20,2,0
1098,667,Ravi Hegde,33,1,0
1099,668,Umesh Meti,29,1,0
1100,668,Prasad Bai,24,1,0
1101,668,Prasad Bai,24,1,0
1102,669,Siddaraju Hegde,53,1,0
1103,670,Renuka Kambli,56,2,0
1104,671,Priya Kulkarni,48,2,0
1105,671,Madhu Bangera,30,1,0
1106,672,Srinivas Gupta,36,1,0
1107,673,Chetan Kumari,29,1,0
1108,673,Sachin Bhat,41,1,0
1109,674,Geetha Lamani,24,3,0
1110,675,Nandini Kattimani,28,2,0
1111,675,Rajeshwari Nayak,18,2,0
1112,675,Madhu Poojary,44,1,0
1113,676,Chetan Lamani,44,1,0
1114,677,Harish Joshi,32,1,0
1115,677,Ravi Desai,43,1,0
1116,677,Venkatesh Raju,23,1,0
1117,678,Kiran Bagewadi,53,1,0
1118,679,Mangala Rao,15,2,0
1119,680,Shivakumar Hiremath,44,1,0
1120,680,Mohan Desai,16,1,0
1121,681,Prasad Bagewadi,43,1,0
1122,682,Suresh Ganiger,15,1,0
1123,683,Basavaraj Nayak,19,1,0
1124,684,Geetha Siddi,36,2,0
1125,685,Ashok Rao,33,1,0
1126,686,Hanumanthappa Kattimani,43,1,0
1127,686,Ramesh Salian,48,1,0
1128,687,Suresh Ganiger,15,1,0
1129,687,Yogesh Gupta,49,1,0
1130,688,Gopal Gupta,27,1,0
1131,688,Roopa Kambli,42,2,0
1132,688,Ambika Hosamani,35,2,0
1133,689,Rekha Lamani,43,2,0
1134,690,Gopal Rao,31,1,0
1135,691,Madhu Meti,61,1,0
1136,692,Pooja Reddy,30,2,0
1137,692,Pavan Joshi,59,1,0
1138,693,Chetan Angadi,32,1,0
1139,693,Vasantha Kulkarni,15,2,0
1140,694,Sharada Murthy,29,2,0
1141,694,Santosh Devi,24,1,0
1142,694,Lakshmi Hegde,15,2,0
1143,695,Madhu Acharya,15,1,0
1144,695,Girish Kumar,29,1,0
1145,696,Umesh Meti,29,1,0
1146,696,Shobha Kambli,22,2,0
1147,696,Shivanand Patil,50,1,0
1148,697,Chetan Kumari,29,1,0
1149,698,Ganesh Hosamani,35,1,0
1150,698,Venkatesh Desai,32,1,0
1151,698,Yogesh Naikar,29,1,0
1152,699,Swathi Shankar,32,2,0
1153,700,Bharath Yadav,27,1,0
1154,700,Lakshmi Patil,38,2,0
1155,700,Asha Naikar,37,2,0
1156,701,Sunitha Kumar,15,2,0
1157,701,Umesh Reddy,30,1,0
1158,701,Kumaraswamy Naik,47,1,0
1159,702,Nagaraj Raju,39,1,0
1160,702,Ramesh Kumar,34,1,0
1161,703,Divya Bhat,15,2,0
1162,703,Padma Yadav,25,2,0
1163,703,Arun Lamani,29,1,0
1164,704,Saraswathi Bagewadi,68,2,0
1165,705,Rajeshwari Poojary,52,2,0
1166,706,Divya Bangera,33,2,0
1167,707,Prasad Bagewadi,43,1,0
1168,708,Parvathi Acharya,39,2,0
1169,709,Asha Naik,41,2,0
1170,709,Santosh Kumar,45,1,0
1171,710,Latha Hiremath,27,2,0
1172,710,Sagar Shetty,52,1,0
1173,711,Yashodha Bagewadi,33,2,0
1174,711,Arun Reddy,26,1,0
1175,712,Vidya Bagewadi,43,2,0
1176,713,Ashok Raju,47,1,0
1177,713,Padma Lamani,15,2,0
1178,714,Bharath Yadav,27,1,0
1179,714,Kamala Bhat,21,2,0
1180,715,Shivakumar Bhat,22,1,0
1181,715,Santosh Kumari,20,1,1
1182,716,Nagaraj Bangera,25,1,0
1183,716,Mahesh Desai,33,1,0
1184,717,Nandish Gupta,32,1,0
1185,717,Bharathi Kumari,23,2,0
1186,717,Arun Lamani,15,1,0
1187,718,Venkatesh Devi,21,1,0
1188,719,Anil Reddy,43,1,0
1189,719,Girish Salian,25,1,0
1190,720,Sunitha Hosamani,31,2,0
1191,720,Basavaraj Naikar,15,1,0
1192,721,Chetan Hosamani,31,1,0
1193,722,Saraswathi Raju,27,2,0
1194,723,Bharath Yadav,27,1,0
1195,724,Manoj Patil,34,1,0
1196,724,Savitha Savanur,49,2,0
1197,725,Rajesh Naikar,42,1,0
1198,726,Rashmi Bagewadi,30,2,0
1199,726,Yashodha Bagewadi,33,2,0
1200,726,Pooja Salian,28,2,0
1201,727,Rajesh Kulkarni,34,1,0
1202,728,Sharada Murthy,29,2,0
1203,729,Gopal Gupta,27,1,0
1204,730,Vinay Nayak,25,1,0
1205,731,Sagar Shetty,33,1,0
1206,731,Yogesh Bhat,24,1,0
1207,731,Chetan Meti,48,1,0
1208,732,Nagaraj Swamy,19,1,0
1209,732,Arun Siddi,48,1,0
1210,732,Radha Murthy,40,2,0
1211,733,Padma Shankar,20,2,0
1212,733,Suma Bhat,31,2,0
1213,734,Darshan Reddy,26,1,0
1214,735,Surya Prasad,30,1,0
1215,736,Ganesh Hosamani,26,1,0
1216,737,Gopal Lamani,39,1,0
1217,737,Swathi Salian,47,2,0
1218,738,Venkatesh Ganiger,29,1,0
1219,739,Indira Naik,17,2,0
1220,739,Kiran Kulkarni,26,1,0
1221,739,Chandrika Kattimani,33,2,0
1222,740,Sagar Gupta,35,1,0
1223,740,Yashodha Murthy,32,2,0
1224,740,Anitha Siddi,42,2,0
1225,741,Manoj Hegde,30,1,0
1226,741,Ganesh Raju,24,1,0
1227,742,Manoj Bagewadi,28,1,0
1228,743,Divya Hiremath,31,2,0
1229,744,Sneha Acharya,45,2,0
1230,745,Lakshmi Kattimani,59,2,0
1231,745,Yashodha Savanur,40,2,0
1232,745,Hanumanthappa Desai,48,1,1
1233,746,Bharath Meti,41,1,0
1234,746,Surya Naikar,43,1,0
1235,747,Swathi Naikar,15,2,0
1236,748,Chetan Hosamani,31,1,0
1237,749,Nandish Lamani,43,1,0
1238,749,Jagadish Devi,38,1,0
1239,750,Swathi Devi,16,2,0
1240,751,Renuka Naikar,35,2,0
1241,752,Santosh Siddi,23,1,0
1242,753,Ramesh Swamy,15,1,0
1243,753,Surya Kattimani,30,1,0
1244,753,Anil Hegde,49,1,0
1245,754,Pavan Kambli,30,1,0
1246,754,Sagar Meti,15,1,0
1247,755,Kumaraswamy Angadi,54,1,0
1248,755,Yogesh Desai,35,1,0
1249,756,Sachin Angadi,28,1,0
1250,756,Harish Kumar,36,1,0
1251,757,Manjunath Bangera,31,1,0
1252,758,Anand Naikar,31,1,0
1253,759,Kamala Kumar,45,2,0
1254,759,Shivanand Gowda,32,1,0
1255,760,Nandini Angadi,26,2,0
1256,761,Kamala Kumar,45,2,0
1257,762,Hanumanthappa Prasad,25,1,0
1258,762,Yashodha Shankar,41,2,0
1259,763,Asha Naik,41,2,0
1260,763,Nandini Shankar,42,2,0
1261,764,Shivanand Savanur,15,1,0
1262,765,Nandini Angadi,26,2,0
1263,766,Rashmi Prasad,52,2,0
1264,766,Deepa Joshi,35,2,0
1265,767,Sunitha Bangera,32,2,0
1266,767,Harish Bagewadi,38,1,0
1267,768,Lakshmi Hosamani,15,2,0
1268,769,Ganesh Kulkarni,19,1,0
1269,770,Nandini Shetty,36,2,1
1270,770,Suma Naik,37,2,0
1271,771,Vidya Rao,31,2,0
1272,771,Shivakumar Gupta,23,1,0
1273,772,Siddaraju Hegde,53,1,0
1274,773,Mahesh Bangera,25,1,0
1275,774,Surya Bagewadi,21,1,0
1276,775,Naveen Meti,15,1,0
1277,775,Surya Kumar,29,1,0
1278,776,Yashodha Bagewadi,33,2,0
1279,776,Manoj Gowda,41,1,0
1280,776,Surya Naikar,56,1,0
1281,777,Jagadish Kulkarni,37,1,0
1282,778,Anand Bai,38,1,0
1283,779,Prakash Prasad,29,1,0
1284,780,Siddaraju Angadi,33,1,0
1285,780,Suma Kattimani,28,2,0
1286,780,Suresh Shankar,15,1,0
1287,781,Vidya Naikar,22,2,0
1288,781,Darshan Kattimani,15,1,0
1289,782,Nandini Kambli,31,2,0
1290,782,Suresh Kumar,17,1,0
1291,783,Vinay Patil,28,1,0
1292,784,Suresh Lamani,17,1,0
1293,785,Nandish Swamy,37,1,0
1294,786,Sagar Shetty,33,1,0
1295,787,Prasad Kumar,15,1,0
1296,788,Mohan Ganiger,18,1,0
1297,789,Srinivas Reddy,36,1,0
1298,790,Savitha Hegde,29,2,0
1299,790,Hanumanthappa Kattimani,34,1,0
1300,791,Anitha Siddi,42,2,0
1301,792,Mahesh Bagewadi,45,1,0
1302,792,Parvathi Hegde,26,2,0
1303,793,Mahesh Bagewadi,45,1,0
1304,794,Prakash Raju,24,1,0
1305,795,Krishna Salian,27,1,0
1306,796,Venkatesh Kulkarni,26,1,0
1307,796,Geetha Gupta,33,2,0
1308,797,Manoj Patil,34,1,0
1309,798,Mangala Yadav,30,2,0
1310,798,Shivanand Siddi,35,1,0
1311,798,Manoj Shetty,15,1,0
1312,799,Parvathi Yadav,19,2,0
1313,799,Geetha Gupta,33,2,0
1314,800,Mangala Kattimani,37,2,0
1315,801,Nagaraj Bangera,25,1,0
1316,802,Radha Swamy,44,2,0
1317,802,Pavan Hiremath,37,1,0
1318,802,Basavaraj Murthy,31,1,0
1319,803,Sharada Rao,26,2,0
1320,804,Jagadish Kulkarni,16,1,0
1321,804,Saraswathi Bagewadi,68,2,0
1322,805,Sharada Rao,26,2,0
1323,805,Rajesh Hegde,39,1,0
1324,806,Shivakumar Bhat,22,1,0
1325,806,Ravi Poojary,26,1,0
1326,807,Shivakumar Siddi,65,1,0
1327,808,Parvathi Acharya,39,2,0
1328,808,Mahesh Ganiger,38,1,0
1329,809,Hanumanthappa Kattimani,43,1,0
1330,809,Jagadish Bhat,35,1,0
1331,809,Santosh Kumari,19,1,1
1332,810,Deepa Naik,39,2,0
1333,811,Kamala Kumar,45,2,1
1334,811,Rekha Patil,28,2,0
1335,811,Yashodha Kumar,39,2,0
1336,812,Sneha Gupta,36,2,0
1337,813,Prakash Raju,24,1,0
1338,814,Bharath Bhat,25,1,0
1339,814,Jyothi Shetty,31,2,0
1340,815,Saraswathi Hosamani,31,2,1
1341,816,Arun Kulkarni,15,1,0
1342,816,Rajesh Hegde,15,1,0
1343,816,Hanumanthappa Prasad,35,1,0
1344,817,Anand Naikar,31,1,0
1345,817,Kavitha Salian,29,2,0
1346,817,Latha Siddi,26,2,0
1347,818,Harish Raju,53,1,1
1348,818,Shivanand Shetty,41,1,0
1349,818,Naveen Bai,35,1,0
1350,819,Surya Bhat,15,1,0
1351,820,Kumaraswamy Kulkarni,15,1,0
1352,821,Anil Ganiger,32,1,0
1353,822,Gopal Kulkarni,24,1,0
1354,823,Ganesh Hosamani,35,1,0
1355,824,Latha Yadav,38,2,0
1356,824,Kiran Murthy,22,1,0
1357,825,Darshan Angadi,29,1,0
1358,825,Nandish Patil,41,1,0
1359,825,Kiran Hegde,40,1,0
1360,826,Divya Hiremath,31,2,0
1361,827,Ramesh Patil,15,1,0
1362,827,Vinay Swamy,26,1,0
1363,828,Srinivas Bangera,20,1,0
1364,829,Harish Raju,53,1,0
1365,829,Vinay Kambli,39,1,0
1366,830,Deepa Naik,39,2,0
1367,830,Kumaraswamy Bagewadi,43,1,0
1368,831,Krishna Bagewadi,24,1,0
1369,831,Deepak Joshi,22,1,0
1370,831,Nandini Naikar,15,2,0
1371,832,Rekha Naikar,37,2,0
1372,832,Sharada Bai,26,2,0
1373,832,Kiran Siddi,26,1,0
1374,833,Madhu Devi,30,1,0
1375,834,Mohan Lamani,43,1,0
1376,835,Suresh Shetty,31,1,0
1377,836,Rashmi Prasad,52,2,0
1378,837,Venkatesh Bagewadi,48,1,0
1379,837,Nagesh Shetty,30,1,0
1380,838,Latha Savanur,15,2,0
1381,839,Venkatesh Siddi,17,1,0
1382,840,Pavan Joshi,30,1,0
1383,840,Anil Kumari,19,1,0
1384,840,Priya Devi,23,2,0
1385,841,Jagadish Gowda,15,1,0
1386,841,Asha Kattimani,28,2,0
1387,842,Ashok Raju,47,1,0
1388,842,Chandrika Acharya,15,2,0
1389,842,Bharath Swamy,23,1,0
1390,843,Gopal Siddi,60,1,0
1391,844,Kamala Prasad,34,2,0
1392,845,Rajesh Acharya,41,1,0
1393,846,Arun Kumari,23,1,0
1394,846,Rekha Hiremath,17,2,0
1395,846,Krishna Salian,27,1,0
1396,847,Manjunath Reddy,54,1,0
1397,848,Sunitha Bangera,54,2,0
1398,849,Ravi Desai,15,1,0
1399,850,Deepa Naik,39,2,0
1400,851,Vinay Nayak,25,1,0
1401,852,Bharathi Kattimani,46,2,0
1402,853,Chandrashekar Murthy,34,1,0
1403,853,Bharathi Salian,44,2,0
1404,854,Padma Desai,41,2,0
1405,855,Sagar Hiremath,15,1,0
1406,855,Prasad Murthy,44,1,0
1407,856,Harish Bangera,33,1,0
1408,856,Rekha Kumar,45,2,0
1409,857,Divya Hiremath,31,2,0
1410,857,Geetha Reddy,20,2,0
1411,858,Shankar Poojary,21,1,0
