cdr_id,caller_name,receiver_name,call_date,call_duration_seconds,tower_district_id,linked_accused_id,linked_case_id
389,Prasad Kumar,Shobha Murthy,2023-03-23,45,21,672,280
390,Srinivas Siddi,Chetan Gupta,2023-05-23,420,21,6414,2551
391,Naveen Raju,Meena Naikar,2024-05-26,114,19,6160,2450
392,Manoj Angadi,Anitha Gupta,2024-04-02,454,19,,
393,Latha Shankar,Vasantha Devi,2024-02-27,86,6,,
394,Swathi Hosamani,Arun Hegde,2023-09-02,564,23,,
395,Indira Rao,Kiran Nayak,2024-06-29,316,21,6472,2573
396,Bharath Kulkarni,Parvathi Ganiger,2024-05-13,303,3,,
397,Anand Naikar,Latha Kumar,2023-11-10,215,3,6629,2631
398,Ambika Yadav,Ambika Nayak,2024-10-03,288,17,7018,2793
399,Deepak Bhat,Siddaraju Siddi,2024-05-10,176,24,,
400,Vidya Kattimani,Manjunath Yadav,2023-08-16,181,18,3464,1382
401,Sagar Shetty,Saraswathi Ganiger,2024-05-06,321,21,,
402,Venkatesh Siddi,Kumaraswamy Salian,2024-08-30,435,2,,
403,Pushpa Salian,Mahesh Desai,2023-02-06,365,12,3004,1201
404,Rajesh Kattimani,Shivakumar Kumar,2024-05-13,503,21,6570,2608
405,Chandrika Joshi,Mohan Lamani,2023-05-08,86,12,3222,1285
406,Lakshmi Kattimani,Srinivas Lamani,2023-08-01,66,30,,
407,Chetan Gupta,Anitha Patil,2024-07-05,440,10,2832,1136
408,Basavaraj Swamy,Santosh Desai,2023-04-23,127,1,7526,2993
409,Ramesh Naik,Anitha Patil,2024-09-02,379,24,4351,1741
410,Indira Raju,Girish Bagewadi,2023-01-21,492,4,,
411,Vasantha Gowda,Jagadish Swamy,2023-10-30,70,30,,
412,Ashok Shetty,Ganesh Hiremath,2023-01-15,467,27,,
413,Girish Bai,Nandish Patil,2024-09-01,77,12,10053,4227
414,Suresh Nayak,Bharath Swamy,2024-07-22,59,3,565,240
415,Ramesh Yadav,Suma Meti,2024-02-28,130,16,,
416,Srinivas Kulkarni,Suma Gowda,2024-04-20,327,5,931,382
417,Suma Hegde,Vidya Salian,2024-07-10,433,30,,
418,Ganesh Kattimani,Srinivas Yadav,2024-04-25,33,25,5427,2160
419,Basavaraj Swamy,Divya Reddy,2023-04-23,47,1,7526,2993
420,Girish Kumar,Ganesh Ganiger,2024-04-16,580,17,6812,2708
421,Renuka Bagewadi,Bharathi Kumar,2024-03-15,106,1,158,65
422,Darshan Poojary,Siddaraju Prasad,2024-11-21,252,30,,
423,Yogesh Shankar,Bharath Gowda,2023-03-09,239,14,,
424,Renuka Bagewadi,Bharath Hegde,2024-01-11,310,20,6326,2518
425,Geetha Siddi,Geetha Patil,2024-03-16,277,25,,
426,Ramesh Lamani,Latha Hosamani,2023-05-28,408,20,6202,2468
427,Manjunath Shankar,Shilpa Hiremath,2024-02-11,277,15,2375,951
428,Asha Savanur,Sachin Raju,2023-11-20,260,15,,
429,Umesh Kumar,Manjunath Kumari,2023-12-27,167,8,19957,9142
430,Mohan Savanur,Arun Desai,2023-04-15,532,15,,
431,Mahesh Ganiger,Girish Bai,2024-01-26,389,29,5712,2277
432,Vasantha Desai,Manjunath Murthy,2024-12-02,30,29,,
433,Madhu Kulkarni,Deepak Hegde,2024-04-02,283,18,3536,1410
434,Pooja Shetty,Sunitha Hosamani,2024-12-09,547,3,,
435,Ramesh Angadi,Indira Ganiger,2024-03-24,267,3,1567,621
436,Girish Bagewadi,Pushpa Naikar,2024-02-12,172,26,2826,1132
437,Shivanand Gowda,Umesh Savanur,2023-04-06,368,14,3994,1597
438,Naveen Meti,Lakshman Shetty,2024-01-20,113,2,204,88
439,Darshan Hegde,Siddaraju Gowda,2024-11-24,241,22,,
440,Nagesh Murthy,Hanumanthappa Naikar,2024-10-24,287,25,,
441,Anand Nayak,Chandrashekar Salian,2024-10-04,307,4,2165,869
442,Ramesh Poojary,Srinivas Bagewadi,2023-03-30,477,15,,
443,Manoj Gowda,Santosh Kulkarni,2023-12-16,456,25,,
444,Manjunath Ganiger,Ashok Poojary,2023-11-13,535,28,1469,586
445,Harish Yadav,Ashok Raju,2024-05-26,402,2,,
446,Latha Gupta,Ashok Poojary,2023-09-04,462,1,4337,1736
447,Vidya Nayak,Siddaraju Acharya,2024-04-30,158,11,,
448,Pavan Hegde,Siddaraju Poojary,2024-03-28,237,27,,
449,Deepak Hegde,Madhu Meti,2024-04-21,226,13,3855,1535
450,Renuka Gupta,Hanumanthappa Savanur,2024-06-06,537,21,537,228
451,Prasad Salian,Basavaraj Prasad,2023-02-25,124,6,5922,2361
452,Shivakumar Acharya,Ramesh Salian,2023-01-25,192,20,,
453,Kiran Nayak,Nandini Gowda,2024-08-23,90,27,5081,2021
454,Ravi Devi,Shilpa Reddy,2024-01-09,167,30,,
455,Yogesh Yadav,Santosh Nayak,2024-09-24,86,17,6897,2742
456,Deepak Bangera,Geetha Reddy,2023-07-29,223,8,,
457,Jagadish Kumari,Indira Bagewadi,2023-02-14,123,11,3136,1252
458,Lakshmi Prasad,Madhu Kumar,2023-06-16,363,11,16299,7300
459,Santosh Desai,Priya Hiremath,2023-10-03,213,25,4881,1940
460,Deepa Kattimani,Shivakumar Kumar,2023-08-24,570,1,4303,1722
461,Gopal Gowda,Padma Bagewadi,2024-12-16,407,16,6901,2743
462,Bharath Shankar,Anand Savanur,2023-11-22,160,29,1500,597
463,Sharada Poojary,Suresh Siddi,2023-09-01,452,24,5852,2334
464,Nagesh Poojary,Indira Kulkarni,2023-06-25,71,6,,
465,Kamala Hiremath,Indira Kattimani,2023-09-10,129,14,,
466,Basavaraj Nayak,Shivakumar Hiremath,2023-06-30,146,1,,
467,Mahesh Joshi,Bharathi Meti,2023-01-02,335,10,,
468,Vidya Raju,Ramesh Bagewadi,2024-03-19,458,3,6594,2616
469,Deepa Kambli,Santosh Gowda,2024-04-26,360,29,1221,490
470,Jyothi Joshi,Arun Yadav,2023-02-27,407,28,4971,1974
471,Shilpa Devi,Sneha Joshi,2023-11-11,241,15,2322,930
472,Venkatesh Ganiger,Chandrashekar Kattimani,2023-05-09,522,29,1399,562
473,Srinivas Prasad,Umesh Angadi,2024-09-15,536,12,,
474,Mohan Naik,Mohan Gupta,2023-04-14,303,27,,
475,Kumaraswamy Hegde,Shilpa Devi,2024-10-23,63,13,4029,1613
476,Yashodha Naik,Srinivas Gowda,2023-04-26,474,28,1384,556
477,Roopa Bai,Ramesh Salian,2024-02-11,175,1,,
478,Pushpa Naikar,Deepak Kumar,2024-05-10,221,27,14756,6544
479,Santosh Reddy,Santosh Gowda,2023-04-22,108,10,2851,1144
480,Mahesh Desai,Indira Rao,2023-07-05,598,28,5133,2043
481,Pushpa Gowda,Ramesh Bagewadi,2023-09-28,61,7,1816,723
482,Vasantha Murthy,Santosh Kumar,2024-01-20,76,14,,
483,Radha Kumar,Priya Devi,2023-07-07,502,7,1761,700
484,Nandini Bangera,Srinivas Siddi,2023-02-26,282,27,,
485,Srinivas Yadav,Manoj Acharya,2024-01-11,34,20,6185,2460
486,Sagar Reddy,Nagesh Kattimani,2024-07-17,434,22,,
487,Shivanand Hosamani,Mahesh Poojary,2024-09-24,538,2,2239,895
488,Sachin Meti,Kamala Joshi,2023-12-13,381,17,15281,6809
489,Vinay Patil,Girish Kambli,2024-05-29,559,8,,
490,Jyothi Meti,Anand Nayak,2024-10-01,453,27,4986,1983
491,Basavaraj Ganiger,Padma Bagewadi,2023-05-31,450,15,861,355
492,Bharathi Kumar,Nandini Swamy,2024-05-27,119,9,2585,1040
493,Chetan Salian,Chetan Gupta,2023-04-02,460,18,3562,1419
494,Mahesh Bhat,Latha Rao,2024-02-24,262,17,,
495,Kiran Nayak,Ambika Kulkarni,2023-02-28,521,6,5005,1990
496,Swathi Kulkarni,Padma Kumari,2023-03-16,480,27,,
497,Krishna Meti,Sunitha Shetty,2023-07-14,62,14,3922,1563
498,Srinivas Gowda,Nagesh Kambli,2023-04-28,249,21,6609,2623
499,Naveen Meti,Harish Poojary,2023-02-09,273,2,,
500,Girish Kambli,Venkatesh Reddy,2024-01-17,477,19,,
501,Swathi Bhat,Anitha Kulkarni,2024-08-25,277,17,6806,2705
502,Venkatesh Devi,Prasad Hegde,2024-06-07,336,26,,
503,Rajesh Lamani,Nandish Devi,2023-12-03,486,23,4505,1797
504,Shivakumar Patil,Ganesh Prasad,2023-09-24,596,26,,
505,Madhu Prasad,Roopa Siddi,2023-11-15,345,8,,
506,Indira Rao,Jagadish Kumari,2023-04-23,349,3,6623,2629
507,Naveen Raju,Santosh Nayak,2023-01-21,323,15,1113,445
508,Vasantha Ganiger,Kavitha Siddi,2023-09-26,410,12,,
509,Nandish Murthy,Yogesh Kambli,2023-09-25,169,9,12762,5530
510,Venkatesh Ganiger,Manjunath Ganiger,2023-04-09,542,29,1421,570
511,Padma Gupta,Kumaraswamy Reddy,2024-07-04,243,29,,
512,Vinay Swamy,Ramesh Bagewadi,2024-08-15,305,27,2973,1191
513,Pooja Shetty,Priya Hiremath,2023-09-15,367,13,952,389
514,Mahesh Joshi,Saraswathi Poojary,2023-03-13,354,22,,
515,Ramesh Kumar,Santosh Salian,2023-03-25,349,16,6873,2732
516,Vishwanath Murthy,Harish Patil,2024-08-19,261,6,5031,2000
517,Pooja Hiremath,Rajesh Kattimani,2023-05-16,166,16,,
518,Bharath Kattimani,Nagesh Ganiger,2023-07-02,599,2,141,57
519,Prakash Kumar,Latha Kumari,2023-09-09,557,8,3678,1465
520,Darshan Poojary,Shilpa Poojary,2023-04-01,195,1,,
521,Divya Reddy,Gopal Naik,2024-06-01,240,2,5606,2231
522,Sneha Shankar,Darshan Hegde,2023-11-30,569,20,,
523,Mohan Lamani,Pushpa Poojary,2023-07-16,368,23,7249,2884
524,Roopa Hegde,Naveen Raju,2024-04-27,565,11,3348,1338
525,Siddaraju Prasad,Kiran Ganiger,2024-09-28,87,14,3954,1576
526,Sachin Naik,Sunitha Kumar,2024-08-02,555,3,,
527,Jyothi Ganiger,Santosh Joshi,2024-06-23,474,22,,
528,Naveen Raju,Anil Bhat,2023-02-07,306,15,784,325
529,Savitha Poojary,Surya Poojary,2023-07-03,232,22,,
530,Mangala Raju,Nandish Salian,2024-10-28,100,10,2663,1068
531,Prasad Hegde,Vidya Hiremath,2024-12-27,348,9,,
532,Saraswathi Hosamani,Shankar Hosamani,2023-12-28,305,1,4273,1711
533,Chandrika Angadi,Pavan Rao,2024-06-06,444,3,6424,2554
534,Mohan Angadi,Kumaraswamy Kulkarni,2024-06-24,62,17,,
535,Prasad Kumar,Anil Bhat,2023-06-25,504,21,640,268
536,Anand Ganiger,Radha Desai,2024-07-07,298,15,5898,2352
537,Jyothi Meti,Kiran Patil,2024-08-23,120,27,5078,2021
538,Kavitha Shetty,Shobha Devi,2023-10-23,460,26,,
539,Shivakumar Kumari,Ashok Poojary,2024-10-13,60,20,6337,2522
540,Anand Yadav,Girish Kambli,2023-12-05,75,6,5091,2027
541,Sunitha Hegde,Meena Gupta,2024-06-28,395,23,,
542,Yashodha Ganiger,Swathi Bhat,2023-01-19,588,28,1400,563
543,Naveen Raju,Vidya Reddy,2024-08-19,567,7,,
544,Anil Ganiger,Savitha Bangera,2024-12-21,372,28,,
545,Gopal Gupta,Kumaraswamy Raju,2023-03-05,342,23,19846,9087
546,Ashok Patil,Gopal Gowda,2024-10-24,353,19,6176,2457
547,Radha Bagewadi,Bharathi Kumar,2023-06-22,553,20,6258,2491
548,Indira Patil,Chandrashekar Lamani,2024-09-21,49,21,,
549,Shivanand Gowda,Venkatesh Hiremath,2023-11-04,351,30,,
550,Parvathi Naik,Kamala Prasad,2023-01-21,133,13,,
551,Umesh Reddy,Siddaraju Rao,2024-11-09,58,24,,
552,Suresh Ganiger,Sneha Joshi,2024-04-04,195,29,5980,2384
553,Pavan Hegde,Sunitha Shetty,2024-02-14,192,13,3916,1560
554,Girish Bai,Radha Angadi,2024-11-11,193,12,12122,5219
555,Mangala Desai,Vinay Patil,2024-02-06,234,30,,
556,Suresh Angadi,Anand Yadav,2024-08-28,482,29,1293,522
557,Kamala Nayak,Suresh Angadi,2023-04-14,335,21,497,214
558,Chetan Gupta,Santosh Angadi,2023-12-27,161,1,4274,1711
559,Shivanand Acharya,Madhu Bagewadi,2023-06-21,470,30,,
560,Padma Gowda,Yashodha Ganiger,2023-04-11,553,6,5745,2290
561,Chandrashekar Bai,Vishwanath Nayak,2024-07-13,197,22,5301,2109
562,Kumaraswamy Acharya,Nagesh Kumari,2023-03-29,30,6,1440,577
563,Manjunath Murthy,Darshan Gupta,2023-03-01,531,3,15527,6925
564,Venkatesh Gowda,Naveen Bagewadi,2023-11-21,206,5,14798,6564
565,Yogesh Devi,Girish Kumar,2023-12-08,476,2,237,101
566,Arun Desai,Ganesh Savanur,2024-12-20,368,11,1206,485
567,Krishna Yadav,Bharath Kattimani,2024-06-14,151,17,6850,2723
568,Gopal Murthy,Prasad Gowda,2024-07-22,188,28,,
569,Santosh Desai,Shivakumar Angadi,2024-08-14,187,15,,
570,Prasad Bagewadi,Radha Kumar,2024-11-10,257,14,,
571,Asha Kumar,Jagadish Kulkarni,2023-05-10,588,16,,
572,Kamala Reddy,Nagesh Hegde,2023-08-10,114,29,,
573,Ambika Nayak,Anand Nayak,2023-03-04,331,1,4432,1771
574,Meena Kumar,Nagesh Shetty,2024-02-17,542,15,2916,1168
575,Lakshman Shetty,Shobha Murthy,2023-12-16,107,4,1933,773
576,Madhu Meti,Prasad Kumar,2024-09-08,80,27,2672,1072
577,Mahesh Poojary,Rashmi Angadi,2024-05-03,233,10,10411,4390
578,Mahesh Ganiger,Yashodha Ganiger,2024-03-20,400,29,5691,2268
579,Nagaraj Lamani,Ganesh Kambli,2024-07-13,591,29,5829,2325
580,Shivakumar Kambli,Nandini Salian,2023-07-28,232,4,,
581,Prasad Kumar,Shivakumar Naik,2024-04-23,431,13,7583,3017
582,Padma Gowda,Anil Bhat,2024-06-10,448,9,,
583,Kavitha Kambli,Anand Naik,2023-07-26,390,19,,
584,Rekha Naik,Mahesh Gowda,2024-01-11,465,20,6328,2518
585,Siddaraju Prasad,Bharath Hegde,2023-07-01,343,13,4106,1643
586,Girish Meti,Shivakumar Reddy,2023-09-14,303,12,,
587,Nagesh Ganiger,Roopa Hegde,2023-03-19,485,23,7471,2970
588,Nandini Naikar,Manoj Gupta,2023-11-18,576,27,14725,6530
589,Rajeshwari Meti,Nandini Meti,2023-10-09,226,5,,
590,Manoj Acharya,Priya Devi,2024-02-02,56,6,5239,2085
591,Radha Lamani,Mahesh Raju,2023-11-16,144,13,16403,7349
592,Manjunath Bagewadi,Shivakumar Kumari,2024-12-15,125,2,121,50
593,Anand Hiremath,Rajesh Bagewadi,2024-03-15,125,28,,
594,Santosh Salian,Nagesh Kumari,2023-09-14,326,19,6400,2545
595,Lakshmi Kambli,Nagaraj Angadi,2024-09-28,222,2,,
596,Santosh Nayak,Basavaraj Swamy,2023-11-06,318,3,6589,2615
597,Krishna Acharya,Ramesh Devi,2023-05-05,48,5,,
598,Suresh Nayak,Shilpa Kattimani,2024-12-17,525,3,569,241
599,Meena Gowda,Latha Kumari,2023-12-27,144,1,4276,1711
600,Renuka Bangera,Padma Bagewadi,2023-05-07,456,25,4678,1864
601,Deepak Hegde,Ramesh Devi,2024-04-15,508,14,4015,1606
602,Shobha Shetty,Prasad Swamy,2024-11-30,287,3,,
603,Jyothi Shankar,Radha Prasad,2024-04-17,330,3,419,182
604,Madhu Kulkarni,Mohan Lamani,2023-09-26,384,30,2262,906
605,Harish Kumari,Jyothi Meti,2023-04-16,362,25,5306,2111
606,Priya Devi,Vidya Raju,2024-07-10,444,28,1417,569
607,Shivanand Hosamani,Prasad Naikar,2023-01-15,71,2,2249,900
608,Nandini Salian,Anand Angadi,2024-02-26,54,10,,
609,Darshan Savanur,Siddaraju Gowda,2024-07-11,272,29,,
610,Ganesh Devi,Jagadish Salian,2024-08-23,203,4,21548,9916
611,Kumaraswamy Hegde,Anitha Patil,2024-02-14,495,13,3941,1572
612,Shivanand Shankar,Bharath Reddy,2023-04-05,284,22,,
613,Divya Hiremath,Ashok Savanur,2023-10-16,482,16,14616,6478
614,Darshan Bhat,Vinay Swamy,2024-12-16,115,24,4874,1936
615,Meena Hiremath,Chandrashekar Bagewadi,2024-07-23,250,17,6872,2731
616,Nagaraj Lamani,Ramesh Naik,2024-04-08,187,29,5706,2274
617,Mahesh Lamani,Swathi Hegde,2023-02-06,190,10,1184,474
618,Ravi Rao,Saraswathi Hosamani,2024-04-29,36,1,16,7
619,Savitha Meti,Radha Savanur,2024-06-22,252,10,,
620,Saraswathi Naikar,Basavaraj Hiremath,2024-04-18,224,13,,
621,Nandish Swamy,Kiran Rao,2024-09-11,364,16,,
622,Sagar Joshi,Kiran Ganiger,2023-08-10,569,12,3358,1341
623,Suma Ganiger,Jagadish Savanur,2024-12-07,45,10,,
624,Shankar Hegde,Kavitha Kumari,2024-01-19,558,18,13656,5979
625,Jyothi Poojary,Shivakumar Hiremath,2024-02-10,146,8,,
626,Umesh Savanur,Shobha Kulkarni,2024-07-16,92,17,7127,2833
627,Renuka Kumari,Jyothi Meti,2023-05-29,375,21,528,224
628,Pushpa Shankar,Sachin Bangera,2024-04-11,213,20,,
629,Indira Kulkarni,Vidya Reddy,2024-03-20,598,19,4740,1886
630,Prasad Salian,Anil Bhat,2024-09-09,564,29,5940,2369
631,Swathi Bagewadi,Parvathi Bagewadi,2024-10-15,171,4,,
632,Sunitha Shetty,Kavitha Nayak,2024-09-22,592,1,4460,1783
633,Pooja Prasad,Srinivas Kumar,2024-11-20,436,16,,
634,Santosh Angadi,Chetan Poojary,2023-07-14,401,1,7486,2977
635,Prakash Bangera,Kamala Hiremath,2023-05-28,290,3,,
636,Manoj Kattimani,Hanumanthappa Hosamani,2024-11-17,576,10,,
637,Darshan Bhat,Geetha Nayak,2024-09-17,170,25,4858,1931
638,Meena Gowda,Nandini Swamy,2024-04-14,465,1,4235,1697
639,Deepa Reddy,Umesh Savanur,2023-01-18,164,18,3690,1469
640,Vinay Poojary,Sachin Hiremath,2023-07-30,393,27,,
641,Basavaraj Nayak,Vidya Angadi,2024-09-07,34,22,,
642,Darshan Swamy,Manoj Devi,2023-11-14,185,24,16400,7348
643,Parvathi Bangera,Radha Prasad,2024-01-30,553,14,,
644,Bharath Hegde,Chandrika Angadi,2023-08-03,256,21,6613,2624
645,Suma Kambli,Srinivas Siddi,2024-09-07,271,6,5277,2100
646,Vishwanath Desai,Anitha Siddi,2024-04-13,137,23,7274,2894
647,Rajesh Kattimani,Mangala Lamani,2024-01-21,510,21,6572,2610
648,Krishna Meti,Divya Kumari,2023-08-13,516,14,4120,1648
649,Vinay Raju,Chetan Reddy,2023-05-05,249,12,,
650,Mahesh Bhat,Shivanand Rao,2024-07-02,588,19,16513,7403
651,Sharada Desai,Jyothi Poojary,2023-05-30,388,7,1705,677
652,Basavaraj Prasad,Madhu Kulkarni,2024-11-30,473,24,4683,1865
653,Deepa Kulkarni,Jagadish Hiremath,2023-05-28,359,23,,
654,Girish Nayak,Padma Bangera,2024-08-26,363,7,1578,625
655,Chandrika Bangera,Vasantha Yadav,2024-01-13,456,21,21126,9709
656,Sharada Gupta,Ashok Hosamani,2023-07-02,259,28,,
657,Sunitha Shankar,Radha Kattimani,2024-03-16,168,11,,
658,Ashok Patil,Surya Kattimani,2024-01-14,456,23,,
659,Indira Bagewadi,Chetan Poojary,2024-08-08,502,21,354,155
660,Santosh Yadav,Kiran Bagewadi,2024-06-21,510,25,,
661,Jagadish Yadav,Sunitha Patil,2023-08-07,135,13,3854,1534
662,Krishna Bagewadi,Krishna Gowda,2024-02-05,138,7,1849,736
663,Ramesh Devi,Ashok Hiremath,2024-02-09,242,3,530,226
664,Mohan Bagewadi,Sachin Bhat,2023-08-13,126,18,3514,1403
665,Rajesh Kattimani,Srinivas Yadav,2024-05-29,379,21,6770,2689
666,Vasantha Lamani,Meena Naikar,2023-11-08,429,17,18542,8446
667,Gopal Gowda,Mangala Raju,2024-09-20,180,16,7120,2830
668,Gopal Kambli,Ashok Kumar,2024-05-05,569,6,,
669,Rajesh Lamani,Rajesh Lamani,2023-01-19,188,29,5653,2252
670,Kavitha Acharya,Manoj Shankar,2023-02-03,393,22,,
671,Mahesh Poojary,Indira Rao,2024-08-30,551,17,1545,615
672,Gopal Naik,Shivanand Gowda,2023-03-03,171,27,2811,1126
673,Shivakumar Kumari,Krishna Meti,2024-10-22,150,20,6077,2419
674,Ravi Salian,Vidya Rao,2023-09-16,456,29,3073,1227
675,Mangala Hosamani,Basavaraj Kulkarni,2023-05-31,501,21,,
676,Rekha Devi,Parvathi Hegde,2024-12-19,203,1,,
677,Rajesh Bhat,Vishwanath Bagewadi,2024-05-17,405,14,,
678,Mahesh Gupta,Nagesh Kumari,2023-01-29,221,2,5529,2201
679,Anil Bhat,Pavan Rao,2024-09-18,491,24,4542,1814
680,Jagadish Meti,Shobha Lamani,2024-03-28,101,15,,
681,Geetha Bai,Pavan Rao,2023-05-30,475,29,5684,2265
682,Krishna Kambli,Jagadish Kumari,2023-10-17,356,26,2977,1192
683,Indira Rao,Padma Bangera,2024-02-04,450,6,5029,1999
684,Girish Nayak,Krishna Lamani,2024-05-04,540,17,1573,624
685,Krishna Salian,Savitha Meti,2024-06-02,339,20,,
686,Prasad Naikar,Lakshman Shetty,2023-06-30,498,2,2145,861
687,Divya Kumari,Anitha Patil,2024-12-05,230,1,7263,2890
688,Nagesh Ganiger,Anand Naikar,2024-06-26,501,23,7443,2958
689,Jyothi Desai,Sharada Desai,2024-11-25,435,23,7286,2898
690,Vishwanath Naikar,Ramesh Devi,2024-11-12,126,17,1676,666
691,Parvathi Prasad,Divya Hiremath,2024-04-21,371,29,,
692,Latha Bagewadi,Prasad Hosamani,2024-10-20,367,6,,
693,Kamala Nayak,Ashok Shetty,2024-04-27,64,21,629,263
694,Krishna Lamani,Vishwanath Acharya,2023-02-05,106,4,,
695,Vidya Shankar,Pavan Rao,2023-04-09,569,3,6422,2553
696,Latha Kambli,Shivanand Swamy,2024-09-01,185,2,16899,7607
697,Sagar Meti,Shivakumar Bai,2023-03-18,123,13,10940,4642
698,Roopa Hegde,Nandini Swamy,2024-11-29,563,11,3269,1306
699,Gopal Naik,Harish Kumari,2024-02-06,337,26,2679,1076
700,Sunitha Patil,Prasad Kambli,2024-09-28,528,16,6840,2719
701,Pavan Rao,Kiran Patil,2023-09-12,340,15,1063,429
702,Renuka Bangera,Basavaraj Prasad,2023-08-08,397,25,4688,1868
703,Vishwanath Gupta,Kumaraswamy Kumari,2024-11-15,151,16,2663,1068
704,Arun Shetty,Anand Nayak,2024-04-21,367,5,930,382
705,Chandrashekar Bai,Anitha Naikar,2023-04-18,149,20,,
706,Surya Kumar,Roopa Lamani,2023-12-23,478,9,,
707,Rajesh Bagewadi,Asha Yadav,2024-09-14,100,30,,
708,Ambika Patil,Shivakumar Kumari,2023-09-27,152,7,1794,714
709,Ramesh Kumar,Deepak Hegde,2024-10-03,503,17,7165,2848
710,Meena Murthy,Rekha Naik,2023-08-17,233,23,7351,2925
711,Parvathi Acharya,Anil Devi,2023-05-29,30,23,,
712,Hanumanthappa Naikar,Padma Raju,2023-04-02,327,5,,
713,Ravi Rao,Santosh Desai,2023-06-16,570,1,157,64
714,Mangala Swamy,Pavan Naikar,2024-04-16,70,15,1091,439
715,Kumaraswamy Naikar,Vidya Rao,2023-04-14,236,12,,
716,Parvathi Hegde,Lakshman Nayak,2023-09-26,384,17,,
717,Ramesh Kumar,Deepa Kattimani,2024-12-08,42,29,,
718,Shobha Kulkarni,Latha Angadi,2023-09-17,276,20,,
719,Hanumanthappa Angadi,Kiran Reddy,2023-05-26,158,21,,
720,Ganesh Ganiger,Vasantha Bai,2023-02-03,217,25,4640,1850
721,Prakash Kumar,Nandish Hiremath,2024-11-15,466,8,3589,1431
722,Padma Bangera,Bharath Kattimani,2023-06-06,444,10,2648,1064
723,Siddaraju Hiremath,Vishwanath Savanur,2023-09-02,220,6,,
724,Nagesh Prasad,Sharada Kulkarni,2024-12-24,148,8,,
725,Manoj Kambli,Vinay Shetty,2024-05-14,310,1,,
726,Deepa Kambli,Anand Savanur,2023-04-03,350,6,1437,576
727,Chetan Lamani,Surya Hosamani,2023-07-01,377,19,6084,2421
728,Siddaraju Murthy,Priya Gupta,2023-09-16,237,5,,
729,Deepak Raju,Shankar Joshi,2023-06-01,543,18,,
730,Pooja Shetty,Ambika Kattimani,2024-09-03,112,5,815,339
731,Jagadish Swamy,Roopa Joshi,2023-07-24,325,26,,
732,Pooja Shetty,Jyothi Meti,2024-02-14,421,5,897,371
733,Mahesh Gupta,Hanumanthappa Savanur,2023-02-25,333,25,5600,2229
734,Sneha Joshi,Indira Devi,2023-09-03,79,26,,
735,Krishna Meti,Surya Hosamani,2023-11-03,340,14,4008,1602
736,Umesh Devi,Sunitha Yadav,2023-01-04,388,20,,
737,Manoj Rao,Prakash Desai,2023-12-03,440,5,,
738,Ambika Patil,Anand Hegde,2024-01-24,94,16,,
739,Srinivas Gowda,Nagesh Ganiger,2024-01-20,532,21,6575,2610
740,Krishna Lamani,Basavaraj Desai,2024-05-20,390,3,659,276
741,Sunitha Patil,Renuka Bagewadi,2024-06-26,282,17,7100,2823
742,Basavaraj Desai,Kamala Joshi,2023-12-21,591,5,1061,428
743,Darshan Salian,Shivakumar Bangera,2024-09-18,530,3,,
744,Yogesh Raju,Nandini Swamy,2024-12-04,589,4,2219,889
745,Naveen Yadav,Savitha Yadav,2024-02-14,211,18,,
746,Manoj Kattimani,Manjunath Patil,2024-07-16,438,27,,
747,Naveen Yadav,Swathi Siddi,2023-11-09,459,27,,
748,Mahesh Bhat,Pavan Shetty,2024-05-30,558,7,1556,619
749,Manjunath Desai,Ashok Hiremath,2023-05-21,384,27,2677,1075
750,Chetan Gupta,Chandrika Bhat,2023-04-25,493,10,2895,1160
751,Nandish Salian,Ramesh Angadi,2024-06-09,550,4,9349,3876
752,Latha Gupta,Suma Meti,2024-12-16,173,24,4466,1786
753,Sachin Shetty,Indira Rao,2023-05-02,163,26,,
754,Vinay Kattimani,Bharath Gupta,2023-12-28,568,5,18504,8428
755,Priya Devi,Ashok Hiremath,2023-06-05,46,29,1257,506
756,Rekha Hiremath,Suresh Joshi,2024-01-29,348,11,,
757,Pavan Naikar,Bharath Shankar,2023-10-07,323,8,3657,1456
758,Renuka Prasad,Chandrashekar Devi,2024-10-27,466,14,16780,7543
759,Mohan Shetty,Kiran Kumar,2024-10-03,186,5,,
760,Pushpa Salian,Kiran Nayak,2024-11-22,276,11,3285,1314
761,Anitha Siddi,Jyothi Desai,2023-07-13,87,21,650,272
762,Venkatesh Shankar,Lakshman Bangera,2024-08-21,391,24,,
763,Chandrika Shankar,Deepa Kattimani,2024-11-22,591,1,7198,2862
764,Ambika Salian,Arun Bangera,2024-09-11,574,15,,
765,Darshan Hegde,Mahesh Patil,2024-06-15,397,24,,
766,Pooja Shetty,Jagadish Kumari,2024-04-03,337,15,734,305
767,Kamala Ganiger,Gopal Prasad,2024-08-04,348,12,,
768,Anitha Siddi,Jyothi Desai,2023-12-16,52,3,644,270
769,Anil Bhat,Nandini Hosamani,2023-10-09,401,25,4614,1841
770,Padma Desai,Bharath Devi,2024-04-02,199,18,,
771,Padma Bangera,Ravi Yadav,2024-04-09,31,24,,
772,Arun Gowda,Naveen Lamani,2023-10-14,485,8,,
773,Sunitha Kattimani,Naveen Gupta,2023-09-28,83,25,,
774,Latha Naikar,Jagadish Shankar,2024-08-13,231,15,,
775,Harish Swamy,Radha Reddy,2024-12-21,576,8,17850,8095
776,Bharath Kumar,Suresh Hiremath,2024-03-15,157,22,,
