CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
74,800010008202400074,202400045,2024-05-22,65,8,3,2,6,17,2,,2024-05-21 07:20:02,2024-05-21 08:20:02,2024-05-21 09:20:02,13.0569,77.7072,"On 21-05-2024, complainant Asha Hegde from Vijayanagar, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Vasantha Kumar siphoned Rs.4,971,521 through multiple UPI transactions."
75,100010004202400075,202400046,2024-12-08,32,4,1,2,6,18,4,3,2024-12-05 22:07:39,2024-12-06 02:07:39,2024-12-06 08:07:39,13.1191,77.5888,"Complainant Kamala Gowda reported receiving a call from accused posing as bank official on 05-12-2024. Accused Kavitha Acharya fraudulently obtained OTP and transferred Rs.889,118 from complainant's account. Cyber cell investigation initiated from Peenya, Bengaluru Urban."
76,800020013202300076,202300030,2023-02-01,78,13,3,2,6,17,5,,2023-01-29 13:16:42,2023-01-29 15:16:42,2023-01-29 16:16:42,13.2577,77.1625,"On 29-01-2023, complainant Vishwanath Kumar from JP Nagar, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Ashok Kumari siphoned Rs.3,735,646 through multiple UPI transactions."
77,100020017202400077,202400047,2024-04-02,1566,17,1,2,6,19,3,,2024-03-31 02:57:09,2024-03-31 05:57:09,2024-03-31 07:57:09,13.2806,77.1894,"On 31-03-2024, complainant Chandrika Kumari from Bannerghatta Road, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Ashok Kumari siphoned Rs.1,484,773 through multiple UPI transactions."
78,300020019202400078,202400048,2024-12-31,133,19,2,2,6,16,2,,2024-12-29 21:56:08,2024-12-29 22:56:08,2024-12-30 02:56:08,13.0166,77.1562,"On 29-12-2024, complainant Gopal Lamani from Vijayanagar, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Umesh Angadi siphoned Rs.2,244,770 through multiple UPI transactions."
79,100010003202400079,202400049,2024-12-27,415,3,1,2,6,17,3,,2024-12-24 14:35:04,2024-12-24 16:35:04,2024-12-24 15:35:04,12.9082,77.6915,"Complainant Nagesh Hegde reported receiving a call from accused posing as bank official on 24-12-2024. Accused Jagadish Joshi fraudulently obtained OTP and transferred Rs.139,870 from complainant's account. Cyber cell investigation initiated from Malleswaram, Bengaluru Urban."
80,100020015202300080,202300031,2023-08-03,184,15,1,2,6,17,3,,2023-08-03 03:03:45,2023-08-03 04:03:45,2023-08-03 12:03:45,13.1349,77.2117,"Complainant Ashok Naikar reported receiving a call from accused posing as bank official on 03-08-2023. Accused Prasad Kambli fraudulently obtained OTP and transferred Rs.280,763 from complainant's account. Cyber cell investigation initiated from BTM Layout, Bengaluru Rural."
81,100020012202400081,202400050,2024-12-22,485,12,1,2,6,18,3,,2024-12-22 22:36:46,2024-12-22 23:36:46,2024-12-23 08:36:46,13.1474,77.2787,"Complainant Rajesh Acharya reported receiving a call from accused posing as bank official on 22-12-2024. Accused Manjunath Bagewadi fraudulently obtained OTP and transferred Rs.885,259 from complainant's account. Cyber cell investigation initiated from Sarjapur Road, Bengaluru Rural."
82,400010008202400082,202400051,2024-09-08,59,8,4,2,6,19,2,,2024-09-06 13:47:14,2024-09-06 13:47:14,2024-09-06 23:47:14,13.1148,77.724,"Complainant Kamala Gowda reported receiving a call from accused posing as bank official on 06-09-2024. Accused Shilpa Kattimani fraudulently obtained OTP and transferred Rs.408,287 from complainant's account. Cyber cell investigation initiated from Bannerghatta Road, Bengaluru Urban."
83,800020013202400083,202400052,2024-01-29,1903,13,3,2,6,18,2,,2024-01-26 05:15:06,2024-01-26 05:15:06,2024-01-26 12:15:06,13.1463,77.5098,"On 26-01-2024, complainant Vidya Savanur from Marathahalli, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Prasad Kambli siphoned Rs.2,578,052 through multiple UPI transactions."
84,100020017202400084,202400053,2024-03-30,150,17,1,2,6,19,1,,2024-03-29 06:21:39,2024-03-29 07:21:39,2024-03-29 18:21:39,13.2704,77.3968,"Complainant Venkatesh Prasad reported receiving a call from accused posing as bank official on 29-03-2024. Accused Kamala Joshi fraudulently obtained OTP and transferred Rs.422,120 from complainant's account. Cyber cell investigation initiated from Hebbal, Bengaluru Rural."
85,100010009202300085,202300032,2023-03-02,1089,9,1,2,6,16,2,,2023-02-27 13:36:52,2023-02-27 16:36:52,2023-02-27 23:36:52,12.9277,77.4848,"Complainant Latha Savanur reported receiving a call from accused posing as bank official on 27-02-2023. Accused Ravi Rao fraudulently obtained OTP and transferred Rs.307,148 from complainant's account. Cyber cell investigation initiated from Bannerghatta Road, Bengaluru Urban."
86,100020016202300086,202300033,2023-08-17,2196,16,1,2,6,17,2,,2023-08-17 22:15:26,2023-08-17 22:15:26,2023-08-17 23:15:26,13.3808,77.5301,"Complainant Sneha Gupta reported receiving a call from accused posing as bank official on 17-08-2023. Accused Radha Kumari fraudulently obtained OTP and transferred Rs.792,773 from complainant's account. Cyber cell investigation initiated from Majestic, Bengaluru Rural."
87,100020013202400087,202400054,2024-01-24,1753,13,1,2,6,19,2,,2024-01-21 00:33:42,2024-01-21 02:33:42,2024-01-21 07:33:42,13.121,77.4703,"On 21-01-2024, complainant Lakshmi Hosamani from Majestic, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Ashok Kumari siphoned Rs.4,607,663 through multiple UPI transactions."
88,100020017202400088,202400055,2024-01-25,131,17,1,2,6,16,5,,2024-01-22 21:49:53,2024-01-22 21:49:53,2024-01-23 00:49:53,13.1977,77.3485,"On 22-01-2024, complainant Anil Salian from Peenya, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Ravi Rao siphoned Rs.730,652 through multiple UPI transactions."
89,800010005202300089,202300034,2023-07-22,893,5,3,2,6,17,3,,2023-07-20 08:55:58,2023-07-20 12:55:58,2023-07-20 14:55:58,13.0624,77.4643,"Complainant Anitha Shetty reported receiving a call from accused posing as bank official on 20-07-2023. Accused Manjunath Bagewadi fraudulently obtained OTP and transferred Rs.962,513 from complainant's account. Cyber cell investigation initiated from Vijayanagar, Bengaluru Urban."
90,100010006202400090,202400056,2024-10-12,1822,6,1,2,6,17,5,,2024-10-09 07:47:07,2024-10-09 09:47:07,2024-10-09 14:47:07,13.1594,77.3984,"On 09-10-2024, complainant Venkatesh Desai from Marathahalli, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Sneha Prasad siphoned Rs.2,853,059 through multiple UPI transactions."
91,100020018202400091,202400057,2024-07-12,89,18,1,2,6,16,4,6,2024-07-09 18:28:55,2024-07-09 20:28:55,2024-07-09 22:28:55,13.2757,77.4562,"Complainant Sneha Gowda reported receiving a call from accused posing as bank official on 09-07-2024. Accused Manjunath Bagewadi fraudulently obtained OTP and transferred Rs.435,478 from complainant's account. Cyber cell investigation initiated from HSR Layout, Bengaluru Rural."
92,100020012202300092,202300035,2023-09-28,618,12,1,2,6,19,4,6,2023-09-26 21:37:33,2023-09-27 00:37:33,2023-09-27 06:37:33,13.3964,77.4634,"Complainant Bharath Meti reported receiving a call from accused posing as bank official on 26-09-2023. Accused Priya Kattimani fraudulently obtained OTP and transferred Rs.876,981 from complainant's account. Cyber cell investigation initiated from HSR Layout, Bengaluru Rural."
93,100020019202300093,202300036,2023-05-18,103,19,1,2,6,18,5,,2023-05-16 12:04:49,2023-05-16 14:04:49,2023-05-16 23:04:49,13.1767,77.3576,"Complainant Venkatesh Prasad reported receiving a call from accused posing as bank official on 16-05-2023. Accused Jagadish Joshi fraudulently obtained OTP and transferred Rs.234,669 from complainant's account. Cyber cell investigation initiated from Wilson Garden, Bengaluru Rural."
94,100020015202400094,202400058,2024-02-12,1346,15,1,2,6,18,4,4,2024-02-10 17:40:15,2024-02-10 20:40:15,2024-02-11 01:40:15,13.2913,77.4037,"Complainant Vasantha Desai reported receiving a call from accused posing as bank official on 10-02-2024. Accused Priya Kattimani fraudulently obtained OTP and transferred Rs.264,194 from complainant's account. Cyber cell investigation initiated from Rajajinagar, Bengaluru Rural."
95,100010006202300095,202300037,2023-06-29,2357,6,1,2,6,16,5,,2023-06-27 00:56:20,2023-06-27 03:56:20,2023-06-27 10:56:20,12.8231,77.4221,"Complainant Anand Gowda reported receiving a call from accused posing as bank official on 27-06-2023. Accused Yogesh Devi fraudulently obtained OTP and transferred Rs.482,735 from complainant's account. Cyber cell investigation initiated from Jayanagar, Bengaluru Urban."
96,300010010202400096,202400059,2024-11-23,1555,10,2,2,6,16,2,,2024-11-20 18:24:02,2024-11-20 22:24:02,2024-11-21 02:24:02,12.894,77.4857,"On 20-11-2024, complainant Manjunath Bhat from Bannerghatta Road, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Shilpa Kattimani siphoned Rs.695,667 through multiple UPI transactions."
97,300010003202300097,202300038,2023-03-16,11,3,2,2,6,17,3,,2023-03-13 05:12:01,2023-03-13 06:12:01,2023-03-13 13:12:01,12.8354,77.5961,"Complainant Vishwanath Patil reported receiving a call from accused posing as bank official on 13-03-2023. Accused Basavaraj Gowda fraudulently obtained OTP and transferred Rs.217,331 from complainant's account. Cyber cell investigation initiated from Koramangala, Bengaluru Urban."
98,100020014202400098,202400060,2024-10-06,2280,14,1,2,6,16,3,,2024-10-05 02:42:27,2024-10-05 06:42:27,2024-10-05 12:42:27,13.0626,77.4759,"Complainant Sagar Angadi reported receiving a call from accused posing as bank official on 05-10-2024. Accused Jagadish Joshi fraudulently obtained OTP and transferred Rs.563,748 from complainant's account. Cyber cell investigation initiated from Marathahalli, Bengaluru Rural."
99,100010003202400099,202400061,2024-05-21,63,3,1,2,6,19,1,,2024-05-20 09:54:27,2024-05-20 11:54:27,2024-05-20 18:54:27,13.0371,77.4013,"Complainant Shivakumar Meti reported receiving a call from accused posing as bank official on 20-05-2024. Accused Renuka Bagewadi fraudulently obtained OTP and transferred Rs.288,553 from complainant's account. Cyber cell investigation initiated from Whitefield, Bengaluru Urban."
100,100010007202400100,202400062,2024-08-28,733,7,1,2,6,19,3,,2024-08-27 20:46:16,2024-08-28 00:46:16,2024-08-27 21:46:16,13.1225,77.603,"Complainant Nandini Shetty reported receiving a call from accused posing as bank official on 27-08-2024. Accused Radha Kumari fraudulently obtained OTP and transferred Rs.839,053 from complainant's account. Cyber cell investigation initiated from Koramangala, Bengaluru Urban."
101,100020014202300101,202300039,2023-12-12,709,14,1,2,6,19,3,,2023-12-10 09:47:52,2023-12-10 13:47:52,2023-12-10 20:47:52,13.0774,77.451,"On 10-12-2023, complainant Santosh Patil from Jayanagar, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Renuka Bagewadi siphoned Rs.2,040,350 through multiple UPI transactions."
102,100010008202400102,202400063,2024-01-15,40,8,1,2,6,17,3,,2024-01-15 16:11:16,2024-01-15 20:11:16,2024-01-15 21:11:16,12.9902,77.618,"On 15-01-2024, complainant Deepa Naik from Bannerghatta Road, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Manjunath Bagewadi siphoned Rs.920,114 through multiple UPI transactions."
103,100010009202400103,202400064,2024-07-18,1312,9,1,2,6,19,1,,2024-07-18 21:28:48,2024-07-18 23:28:48,2024-07-18 22:28:48,12.9024,77.5591,"On 18-07-2024, complainant Basavaraj Hosamani from Whitefield, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Kamala Joshi siphoned Rs.2,953,120 through multiple UPI transactions."
104,300020019202300104,202300040,2023-04-11,132,19,2,2,6,17,1,,2023-04-09 03:40:43,2023-04-09 04:40:43,2023-04-09 09:40:43,13.2233,77.1834,"Complainant Sagar Hiremath reported receiving a call from accused posing as bank official on 09-04-2023. Accused Manjunath Bagewadi fraudulently obtained OTP and transferred Rs.732,833 from complainant's account. Cyber cell investigation initiated from Sarjapur Road, Bengaluru Rural."
105,100010006202300105,202300041,2023-07-22,240,6,1,2,6,17,2,,2023-07-22 07:44:38,2023-07-22 11:44:38,2023-07-22 12:44:38,12.9499,77.7919,"Complainant Jyothi Meti reported receiving a call from accused posing as bank official on 22-07-2023. Accused Kamala Joshi fraudulently obtained OTP and transferred Rs.964,002 from complainant's account. Cyber cell investigation initiated from Hebbal, Bengaluru Urban."
106,800020013202300106,202300042,2023-05-04,453,13,3,2,6,19,2,,2023-05-03 12:12:07,2023-05-03 14:12:07,2023-05-03 21:12:07,13.0188,77.4682,"Complainant Santosh Gowda reported receiving a call from accused posing as bank official on 03-05-2023. Accused Kamala Joshi fraudulently obtained OTP and transferred Rs.126,696 from complainant's account. Cyber cell investigation initiated from Wilson Garden, Bengaluru Rural."
107,300010008202400107,202400065,2024-01-21,70,8,2,2,6,17,2,,2024-01-19 20:19:03,2024-01-20 00:19:03,2024-01-20 05:19:03,12.8877,77.7335,"Complainant Pushpa Joshi reported receiving a call from accused posing as bank official on 19-01-2024. Accused Jagadish Joshi fraudulently obtained OTP and transferred Rs.529,424 from complainant's account. Cyber cell investigation initiated from Basavanagudi, Bengaluru Urban."
108,300020017202300108,202300043,2023-04-03,105,17,2,2,6,18,4,4,2023-03-31 06:47:56,2023-03-31 07:47:56,2023-03-31 10:47:56,13.3198,77.5361,"Complainant Chandrashekar Naik reported receiving a call from accused posing as bank official on 31-03-2023. Accused Jagadish Joshi fraudulently obtained OTP and transferred Rs.335,205 from complainant's account. Cyber cell investigation initiated from Koramangala, Bengaluru Rural."
109,100010004202400109,202400066,2024-12-25,453,4,1,2,6,18,3,,2024-12-22 08:45:33,2024-12-22 09:45:33,2024-12-22 10:45:33,13.0939,77.3996,"On 22-12-2024, complainant Mahesh Joshi from Peenya, Bengaluru Urban was defrauded via a fake investment scheme online. Accused Shilpa Kattimani siphoned Rs.499,841 through multiple UPI transactions."
110,100020014202300110,202300044,2023-02-10,827,14,1,2,6,17,3,,2023-02-08 13:26:59,2023-02-08 15:26:59,2023-02-08 19:26:59,13.3655,77.5032,"Complainant Jagadish Lamani reported receiving a call from accused posing as bank official on 08-02-2023. Accused Radha Kumari fraudulently obtained OTP and transferred Rs.471,212 from complainant's account. Cyber cell investigation initiated from Hebbal, Bengaluru Rural."
111,100020019202400111,202400067,2024-05-03,313,19,1,2,6,16,1,,2024-05-01 20:49:04,2024-05-02 00:49:04,2024-05-02 08:49:04,13.2556,77.3977,"On 01-05-2024, complainant Ganesh Lamani from Wilson Garden, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Vasantha Kumar siphoned Rs.4,191,112 through multiple UPI transactions."
112,100020012202300112,202300045,2023-12-19,2169,12,1,2,6,16,2,,2023-12-19 12:53:56,2023-12-19 13:53:56,2023-12-19 13:53:56,13.3798,77.482,"Complainant Siddaraju Prasad reported receiving a call from accused posing as bank official on 19-12-2023. Accused Manjunath Bagewadi fraudulently obtained OTP and transferred Rs.801,661 from complainant's account. Cyber cell investigation initiated from Hebbal, Bengaluru Rural."
113,100020013202300113,202300046,2023-02-27,116,13,1,2,6,16,1,,2023-02-25 04:50:55,2023-02-25 07:50:55,2023-02-25 07:50:55,13.0855,77.4691,"On 25-02-2023, complainant Swathi Rao from Malleswaram, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Renuka Bagewadi siphoned Rs.2,407,378 through multiple UPI transactions."
114,100020014202300114,202300047,2023-10-27,127,14,1,2,6,17,5,,2023-10-24 04:55:06,2023-10-24 06:55:06,2023-10-24 11:55:06,13.0903,77.2095,"On 24-10-2023, complainant Shankar Desai from Indiranagar, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Renuka Bagewadi siphoned Rs.1,103,925 through multiple UPI transactions."
115,800010009202300115,202300048,2023-11-04,1286,9,3,2,6,17,2,,2023-11-01 10:43:39,2023-11-01 10:43:39,2023-11-01 19:43:39,12.8167,77.4812,"Complainant Sunitha Hosamani reported receiving a call from accused posing as bank official on 01-11-2023. Accused Naveen Meti fraudulently obtained OTP and transferred Rs.175,414 from complainant's account. Cyber cell investigation initiated from Hebbal, Bengaluru Urban."
116,100020017202400116,202400068,2024-05-14,507,17,1,2,6,18,4,4,2024-05-12 10:22:12,2024-05-12 11:22:12,2024-05-12 12:22:12,13.167,77.4842,"On 12-05-2024, complainant Rekha Naikar from Hebbal, Bengaluru Rural was defrauded via a fake investment scheme online. Accused Priya Kattimani siphoned Rs.4,997,858 through multiple UPI transactions."
