EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1191,15,153,9,8,KG2017899147,Prasad Kattimani,1974-06-28,1,6,0,2012-12-15
1192,15,146,11,11,KG2017918492,Chetan Hegde,1991-02-22,1,5,0,2005-05-10
1193,15,150,9,4,KG2021163325,Rajesh Bai,1976-04-16,1,8,0,2020-08-04
1194,15,145,12,4,KG2018863241,Anitha Desai,1977-01-24,2,3,0,2014-05-28
1195,15,153,7,12,KG2016921780,Darshan Patil,1974-11-28,1,3,0,2022-08-23
1196,15,148,10,11,KG2005821317,Harish Bhat,1971-02-28,1,1,0,2012-06-09
1197,15,145,13,3,KG2017799542,Meena Siddi,1996-11-05,2,3,0,2021-03-16
1198,15,145,10,4,KG2020486994,Ravi Kumari,1988-08-14,1,8,0,2017-01-14
1199,15,145,10,8,KG2015688259,Nandini Bai,1994-03-23,2,2,0,2013-03-14
1200,15,148,9,9,KG2007779287,Ramesh Yadav,1974-04-03,1,7,0,2021-02-01
1201,15,146,10,5,KG2015744972,Darshan Acharya,1990-09-24,1,5,0,2019-12-29
1202,15,147,10,6,KG2017662575,Lakshman Gowda,1972-02-26,1,4,1,2022-10-25
1203,15,145,9,1,KG2017338200,Deepa Shetty,1970-07-11,2,8,0,2017-10-31
1204,15,150,10,10,KG2013572397,Mahesh Lamani,1989-09-24,1,5,0,2007-08-24
1205,15,153,8,6,KG2015846189,Suma Raju,1991-11-11,2,8,0,2022-04-26
1206,15,150,13,5,KG2005569712,Nagesh Angadi,1975-08-31,1,4,1,2007-02-14
1207,15,146,9,12,KG2019457352,Shivakumar Acharya,1994-10-27,1,3,0,2006-11-11
1208,15,153,10,11,KG2016551106,Suresh Nayak,1996-12-15,1,3,0,2022-06-30
1209,15,153,12,9,KG2010392663,Sachin Savanur,1977-02-13,1,3,0,2007-04-01
1210,15,148,13,12,KG2011291946,Mohan Angadi,1972-03-12,1,5,0,2013-12-28
1211,15,153,7,8,KG2005078508,Srinivas Acharya,1981-04-10,1,5,0,2020-11-20
1212,15,146,9,7,KG2012410244,Ashok Shetty,1977-02-25,1,7,0,2019-06-29
1213,15,148,10,6,KG2017129470,Vinay Bai,1996-04-13,1,3,0,2020-01-30
1214,15,147,13,6,KG2014549707,Manoj Savanur,1974-08-09,1,8,0,2022-04-23
1215,15,152,10,2,KG2009073823,Mohan Lamani,1985-04-25,1,1,0,2011-02-08
1216,15,149,9,8,KG2014235546,Ganesh Meti,1993-06-15,1,2,1,2007-04-25
1217,15,150,10,11,KG2018059405,Chetan Angadi,1998-08-15,1,5,0,2007-05-12
1218,15,149,8,11,KG2016087130,Vishwanath Raju,1970-07-31,1,8,0,2007-04-09
1219,15,152,10,7,KG2022636109,Arun Meti,1995-05-17,1,7,0,2013-06-06
1220,15,146,12,11,KG2008801145,Vasantha Devi,1980-09-14,2,7,0,2013-02-02
1221,15,145,10,8,KG2006985869,Vasantha Savanur,1987-11-20,2,7,0,2023-03-29
1222,15,145,10,3,KG2014965393,Chandrashekar Devi,1988-06-27,1,1,0,2022-12-27
1223,15,149,11,11,KG2019821780,Deepak Prasad,1972-02-23,1,8,0,2012-04-12
1224,15,149,13,3,KG2015776686,Nandish Kambli,1988-01-02,1,6,0,2021-11-24
1225,15,147,13,2,KG2012331911,Mohan Siddi,1983-09-20,1,2,0,2007-04-10
1226,15,150,12,11,KG2013897556,Prasad Nayak,1991-10-11,1,6,0,2012-11-12
1227,15,150,13,3,KG2014952978,Manoj Nayak,1992-09-14,1,5,0,2020-09-15
1228,15,153,10,10,KG2007746236,Kiran Hegde,1996-10-28,1,7,0,2019-11-16
1229,15,147,13,9,KG2008886057,Srinivas Hosamani,1983-03-09,1,2,0,2018-10-05
1230,15,148,11,1,KG2005518514,Ramesh Prasad,1980-01-26,1,4,0,2020-08-04
1231,15,148,11,4,KG2005899187,Anand Gupta,1997-06-18,1,8,0,2015-11-03
1232,15,153,5,4,KG2017657725,Sagar Salian,1995-10-25,1,5,0,2013-09-07
1233,15,150,13,5,KG2015566619,Nagesh Gupta,1986-01-07,1,3,0,2006-09-24
1234,15,148,13,10,KG2022328713,Madhu Naikar,1974-09-14,1,4,0,2023-02-09
1235,15,153,13,4,KG2019648866,Hanumanthappa Reddy,1989-08-23,1,7,0,2016-02-25
1236,15,147,9,8,KG2020909721,Manjunath Joshi,1976-08-19,1,6,0,2006-06-07
1237,15,149,12,12,KG2018738426,Shankar Meti,1975-12-25,1,4,0,2013-11-21
1238,15,149,12,11,KG2021992234,Sachin Poojary,1988-04-06,1,6,0,2008-03-27
1239,15,145,13,6,KG2007555507,Nandish Shankar,1988-07-23,1,3,0,2021-05-20
1240,15,148,7,3,KG2008347908,Lakshmi Meti,1973-12-30,2,7,0,2007-02-11
1241,16,161,11,8,KG2008326313,Chandrashekar Patil,1985-12-06,1,7,0,2008-12-24
1242,16,162,9,5,KG2007356223,Sachin Joshi,1990-04-07,1,2,0,2021-11-11
1243,16,155,13,1,KG2008176699,Rekha Desai,1970-01-29,2,1,0,2016-11-13
1244,16,161,10,10,KG2011667400,Ravi Patil,1997-11-07,1,3,0,2016-03-05
1245,16,160,9,11,KG2010934740,Parvathi Desai,1989-10-08,2,3,0,2020-11-04
1246,16,162,9,1,KG2014113011,Geetha Acharya,1985-08-28,2,3,0,2020-04-27
1247,16,157,8,8,KG2019973715,Ramesh Kulkarni,1999-07-16,1,7,0,2017-04-17
1248,16,156,13,2,KG2012857301,Nagesh Rao,1992-01-06,1,7,0,2009-03-23
1249,16,155,8,8,KG2008888956,Darshan Salian,1993-04-27,1,6,0,2007-01-16
1250,16,163,12,9,KG2009469662,Anand Bhat,1978-11-19,1,7,0,2011-07-28
1251,16,161,9,1,KG2020639279,Siddaraju Kambli,1987-06-11,1,8,1,2011-11-11
1252,16,159,13,12,KG2007322039,Venkatesh Nayak,1996-05-09,1,3,0,2021-10-10
1253,16,155,12,1,KG2016563887,Vidya Nayak,1972-05-09,2,7,0,2023-06-24
1254,16,163,13,9,KG2011103443,Chetan Gowda,1990-07-06,1,4,0,2009-03-02
1255,16,156,13,8,KG2006966878,Krishna Kumar,1987-02-11,1,2,0,2009-08-15
1256,16,155,8,11,KG2017866724,Chandrashekar Patil,1980-03-30,1,7,0,2013-05-04
1257,16,157,12,10,KG2014214829,Girish Poojary,1999-04-23,1,5,0,2021-07-10
1258,16,155,11,7,KG2013629282,Kiran Meti,1970-06-20,1,7,0,2019-01-20
1259,16,162,9,12,KG2008166644,Krishna Kumari,1991-12-01,1,3,0,2006-06-29
1260,16,157,8,5,KG2022300354,Sneha Murthy,1982-10-09,2,5,0,2017-10-15
1261,16,156,11,4,KG2011133290,Indira Meti,1993-03-31,2,8,0,2005-10-20
1262,16,156,10,7,KG2012457126,Bharath Shankar,1997-08-08,1,8,0,2013-04-27
1263,16,162,12,1,KG2011760124,Madhu Nayak,1984-04-05,1,1,0,2005-12-25
1264,16,160,13,5,KG2011945358,Mangala Lamani,1998-11-23,2,7,0,2006-04-08
1265,16,159,12,4,KG2019026540,Kiran Kulkarni,1989-10-05,1,4,0,2006-07-23
1266,16,159,12,3,KG2008718026,Siddaraju Reddy,1972-12-03,1,1,0,2014-03-13
1267,16,157,13,6,KG2012006189,Ramesh Devi,1987-02-06,1,1,0,2005-01-29
1268,16,156,13,11,KG2005680382,Kumaraswamy Shankar,1991-05-16,1,7,0,2017-10-26
1269,16,161,11,12,KG2016667626,Shivanand Raju,1990-05-30,1,3,0,2015-10-01
1270,16,160,10,5,KG2013924779,Naveen Hosamani,1977-03-11,1,1,0,2013-04-04
1271,16,159,9,8,KG2017131098,Kumaraswamy Yadav,1998-02-07,1,4,0,2012-12-01
1272,16,161,13,8,KG2019381221,Umesh Hosamani,1985-02-25,1,7,0,2012-04-24
1273,16,163,10,4,KG2016944090,Hanumanthappa Nayak,1990-10-14,1,7,0,2017-04-18
1274,16,159,10,3,KG2014948622,Kumaraswamy Bagewadi,1997-12-21,1,1,0,2014-03-31
1275,16,160,12,3,KG2010989017,Sagar Angadi,1989-11-14,1,4,0,2005-07-15
1276,16,157,10,12,KG2017603004,Nandish Rao,1978-11-15,1,7,0,2008-05-19
1277,16,158,13,3,KG2021771037,Shivanand Bhat,1998-03-05,1,2,0,2005-10-17
1278,16,156,9,1,KG2016212869,Prakash Bhat,1976-10-03,1,5,0,2009-10-11
1279,16,160,12,6,KG2015737782,Umesh Naikar,1977-11-10,1,5,0,2011-07-02
1280,16,163,10,3,KG2018165970,Manoj Siddi,1995-03-13,1,8,0,2017-05-22
1281,16,159,13,4,KG2008792382,Shobha Bagewadi,1971-10-08,2,7,0,2008-01-16
1282,16,162,10,1,KG2010469064,Nagesh Bagewadi,1970-11-22,1,6,0,2016-01-12
1283,16,156,13,2,KG2017961297,Mohan Acharya,1976-09-15,1,4,0,2007-06-29
1284,16,160,10,2,KG2018177273,Shivanand Naik,1986-05-20,1,4,0,2010-09-02
1285,16,163,8,1,KG2012734544,Ganesh Reddy,1983-10-03,1,8,1,2010-11-26
1286,16,160,9,12,KG2015578053,Latha Hegde,1971-05-30,2,1,0,2007-12-07
1287,16,155,10,4,KG2006729063,Vidya Hosamani,2000-02-21,2,7,0,2011-01-24
1288,16,163,13,7,KG2016754049,Chandrashekar Bai,1981-09-25,1,4,0,2017-05-23
1289,16,159,9,8,KG2021939335,Kavitha Bhat,1975-02-03,2,3,0,2005-07-08
1290,16,156,10,3,KG2012816712,Ramesh Poojary,1973-12-02,1,1,0,2006-09-10
1291,16,160,13,10,KG2015824319,Lakshman Lamani,1999-10-30,1,2,0,2007-05-17
1292,16,157,10,12,KG2007004028,Suma Hegde,1989-06-03,2,4,0,2022-10-03
1293,16,156,11,11,KG2020634869,Ashok Nayak,1978-05-07,1,5,0,2015-07-11
1294,16,155,11,9,KG2013150883,Naveen Nayak,1994-04-25,1,4,0,2017-11-27
1295,16,156,10,6,KG2017666158,Sachin Shetty,1996-07-27,1,7,0,2011-08-28
1296,16,159,10,5,KG2005686652,Deepa Savanur,2000-08-29,2,5,0,2010-08-24
1297,16,156,9,8,KG2018083836,Surya Reddy,2000-03-27,1,8,0,2022-02-23
1298,16,156,10,6,KG2013762471,Shankar Shankar,1984-04-24,1,6,0,2015-02-10
1299,16,162,11,5,KG2011239193,Siddaraju Siddi,1996-05-05,1,1,0,2008-10-29
1300,16,161,12,8,KG2019474142,Santosh Lamani,1976-11-06,1,7,0,2008-03-09
1301,16,155,13,6,KG2017383475,Krishna Rao,1970-08-17,1,3,0,2014-09-29
1302,16,157,10,1,KG2015207363,Ramesh Prasad,1970-12-22,1,7,0,2016-02-27
1303,16,163,10,4,KG2018456244,Surya Meti,1977-03-03,1,1,0,2015-12-07
1304,16,156,9,6,KG2009246576,Shankar Murthy,1993-04-09,1,4,0,2016-02-01
1305,16,155,7,11,KG2018641338,Krishna Acharya,1975-06-20,1,3,0,2018-06-09
1306,16,160,13,12,KG2020066192,Shilpa Poojary,1970-10-18,2,6,0,2015-01-11
1307,16,158,8,12,KG2013581956,Siddaraju Naikar,1985-04-14,1,6,0,2017-12-12
1308,16,157,7,11,KG2012852830,Sachin Salian,1981-03-05,1,8,0,2015-12-17
1309,16,160,12,2,KG2007554944,Ramesh Bhat,1992-01-09,1,5,0,2015-05-19
1310,16,161,13,5,KG2020258564,Nagesh Reddy,1980-01-08,1,1,0,2019-03-15
1311,16,162,12,5,KG2022209777,Radha Bhat,1998-12-21,2,2,0,2009-03-22
1312,16,155,13,4,KG2012829119,Madhu Murthy,1986-11-13,1,1,0,2014-06-28
1313,16,158,9,1,KG2007386539,Gopal Kattimani,1990-11-09,1,3,0,2022-05-27
1314,16,161,12,10,KG2013478092,Siddaraju Devi,1982-05-19,1,8,0,2009-06-09
1315,16,157,10,1,KG2020386738,Siddaraju Kambli,1976-05-11,1,7,0,2012-01-27
1316,16,161,12,7,KG2014339754,Mohan Gowda,1995-05-17,1,1,0,2021-12-20
1317,16,155,13,12,KG2009158933,Ravi Shankar,1974-08-03,1,3,0,2016-09-22
1318,16,158,9,6,KG2018360263,Sharada Hegde,1973-02-13,2,7,0,2016-01-18
1319,16,163,11,7,KG2011470285,Nagaraj Hegde,1977-02-19,1,5,0,2007-08-03
1320,16,155,12,9,KG2020044455,Gopal Yadav,1971-11-23,1,4,0,2009-11-30
1321,16,157,12,6,KG2005535033,Krishna Hiremath,1982-12-29,1,1,0,2016-01-16
1322,16,161,12,1,KG2012611047,Venkatesh Swamy,1992-01-18,1,6,0,2005-02-28
1323,17,170,12,3,KG2005959658,Ramesh Siddi,1998-02-26,1,5,0,2021-09-10
1324,17,170,12,3,KG2015205283,Parvathi Raju,1984-09-02,2,7,0,2010-11-03
1325,17,169,12,8,KG2017214529,Gopal Ganiger,1978-04-17,1,1,0,2007-07-13
1326,17,166,13,4,KG2011929723,Hanumanthappa Acharya,1996-08-11,1,5,0,2023-05-06
1327,17,165,12,4,KG2021024970,Harish Swamy,1983-11-26,1,4,0,2005-04-12
1328,17,170,10,12,KG2017631047,Siddaraju Lamani,1977-05-31,1,8,0,2016-01-11
1329,17,169,13,11,KG2008927374,Deepa Shankar,1970-01-05,2,1,0,2005-09-13
1330,17,169,8,5,KG2010101956,Surya Poojary,1972-05-27,1,4,0,2013-04-04
1331,17,171,13,6,KG2014807869,Vishwanath Naik,1971-07-28,1,5,0,2007-09-11
1332,17,172,8,4,KG2020183062,Krishna Naik,1970-08-24,1,2,0,2007-07-12
1333,17,172,13,10,KG2005737020,Vinay Prasad,1995-04-07,1,2,0,2015-10-05
1334,17,167,10,7,KG2020453497,Suresh Gowda,1990-11-22,1,3,1,2014-04-02
1335,17,174,13,11,KG2014753791,Nandish Prasad,1991-06-30,1,5,0,2009-07-19
1336,17,169,7,4,KG2006915954,Umesh Kumar,1995-04-07,1,8,0,2014-10-07
1337,17,176,13,1,KG2016478421,Prakash Bangera,1991-03-13,1,3,0,2017-03-20
1338,17,170,13,9,KG2018182414,Yogesh Joshi,1996-01-11,1,6,0,2014-01-05
1339,17,170,13,3,KG2022427637,Bharath Meti,1986-03-01,1,2,0,2014-09-07
1340,17,167,10,6,KG2010932961,Umesh Siddi,1971-12-02,1,3,0,2012-09-14
1341,17,173,12,12,KG2011864746,Hanumanthappa Bai,1987-10-12,1,7,0,2006-11-01
1342,17,173,12,9,KG2022696923,Rajesh Raju,1977-05-22,1,4,0,2021-08-04
1343,17,170,12,6,KG2017548533,Nagesh Kambli,1999-06-20,1,7,0,2023-05-19
1344,17,170,13,12,KG2019163265,Arun Yadav,1978-06-13,1,1,0,2021-01-24
1345,17,173,13,8,KG2012792515,Ravi Acharya,1988-03-20,1,4,0,2011-10-18
1346,17,166,7,4,KG2008217147,Suresh Murthy,1978-05-01,1,2,0,2022-05-29
1347,17,172,7,7,KG2014359840,Sneha Kumar,1987-05-24,2,4,0,2013-05-30
1348,17,174,12,8,KG2020033050,Lakshman Gowda,1992-06-05,1,6,0,2012-03-03
1349,17,176,12,7,KG2018722041,Nandish Devi,1996-05-03,1,6,0,2018-11-29
1350,17,175,12,1,KG2020264406,Shivanand Hegde,1994-05-23,1,2,0,2007-01-25
1351,17,176,12,2,KG2012632930,Yogesh Kulkarni,1991-01-19,1,6,0,2005-10-09
1352,17,176,13,4,KG2009622256,Arun Kumar,2000-04-16,1,1,0,2022-07-07
1353,17,172,9,3,KG2017840232,Chetan Poojary,1994-01-11,1,1,0,2019-08-31
1354,17,166,13,8,KG2010041751,Umesh Murthy,1983-01-09,1,6,0,2018-06-26
1355,17,175,10,2,KG2005406118,Shivanand Gupta,1999-05-02,1,7,0,2008-12-17
1356,17,167,10,11,KG2019847689,Shivanand Yadav,1975-03-18,1,3,0,2007-04-12
1357,17,176,7,10,KG2016832924,Umesh Meti,1989-04-15,1,6,0,2005-06-18
1358,17,166,11,1,KG2007068342,Nagaraj Angadi,1973-11-30,1,6,0,2010-11-23
1359,17,173,8,3,KG2010696927,Ganesh Hegde,1978-10-25,1,6,0,2015-01-03
1360,17,172,9,11,KG2022041687,Vishwanath Kumari,1980-06-02,1,3,0,2009-07-17
1361,17,176,13,1,KG2008550045,Madhu Kumar,1999-11-15,1,1,0,2010-12-19
1362,17,167,10,4,KG2020501509,Priya Nayak,1991-06-23,2,2,0,2009-10-21
1363,17,173,12,9,KG2009899517,Sunitha Rao,1992-11-14,2,2,0,2008-04-06
1364,17,166,12,4,KG2012868196,Vishwanath Desai,1981-10-10,1,1,0,2014-02-12
1365,17,165,13,7,KG2017471680,Darshan Desai,1997-03-15,1,3,0,2010-01-15
1366,17,173,13,11,KG2021301600,Bharathi Gupta,1992-04-20,2,2,0,2022-05-05
1367,17,165,11,9,KG2006387471,Nandish Rao,1982-06-11,1,5,0,2013-10-27
1368,17,170,10,9,KG2021511483,Basavaraj Naikar,1987-04-27,1,3,0,2021-12-27
1369,17,166,13,6,KG2013659682,Mohan Shankar,1982-01-12,1,5,0,2011-02-01
1370,17,168,10,6,KG2016321229,Vasantha Nayak,1978-08-10,2,7,0,2012-07-07
1371,17,174,11,11,KG2014199194,Mohan Bai,2000-10-27,1,6,0,2020-05-21
1372,17,173,10,8,KG2014669616,Naveen Kumari,1981-01-30,1,6,0,2009-08-13
1373,17,175,13,6,KG2019563514,Ashok Prasad,1985-04-25,1,5,0,2008-04-13
1374,17,169,9,7,KG2007198106,Santosh Kumar,1981-06-06,1,8,0,2016-02-08
1375,17,173,12,5,KG2013053471,Vishwanath Nayak,1989-03-09,1,8,0,2019-02-02
1376,17,172,11,6,KG2016797049,Naveen Kumari,1972-06-11,1,2,0,2005-12-03
1377,17,173,12,3,KG2011041878,Yogesh Angadi,1999-08-15,1,1,0,2017-09-16
1378,17,170,7,12,KG2012231146,Girish Gupta,1997-09-26,1,5,0,2018-07-17
1379,17,170,13,3,KG2012180190,Lakshman Bhat,1987-03-12,1,1,0,2009-07-23
1380,17,166,12,10,KG2008100332,Pooja Meti,1981-01-16,2,4,0,2014-02-12
1381,17,174,10,3,KG2005250370,Pooja Devi,2000-02-09,2,7,0,2011-12-03
1382,17,174,13,8,KG2018747032,Arun Hegde,1989-12-03,1,3,0,2014-12-05
1383,17,171,13,7,KG2011924641,Bharath Prasad,2000-03-15,1,7,0,2016-01-10
1384,17,173,10,1,KG2019636018,Mohan Hosamani,1979-03-21,1,3,0,2013-05-14
1385,17,174,13,11,KG2011329475,Santosh Swamy,1985-11-05,1,5,0,2014-02-01
1386,17,169,13,7,KG2012676832,Ashok Naik,1972-11-25,1,1,0,2015-02-22
1387,17,170,11,1,KG2018093807,Surya Bagewadi,1989-08-14,1,6,0,2010-09-20
1388,17,170,8,5,KG2021628208,Ganesh Yadav,1993-10-25,1,4,0,2023-03-04
1389,17,171,11,4,KG2022052498,Ganesh Hegde,1981-03-26,1,5,0,2006-10-12
1390,17,169,9,7,KG2018326735,Naveen Yadav,1977-06-23,1,2,0,2016-09-04
1391,17,166,12,10,KG2014574556,Yogesh Patil,1991-02-04,1,3,0,2014-06-30
1392,17,168,12,2,KG2010559891,Arun Prasad,1975-07-27,1,8,0,2022-06-23
1393,17,170,13,3,KG2005341289,Naveen Gupta,1977-09-15,1,5,0,2022-03-10
1394,17,165,12,1,KG2020163483,Ganesh Reddy,1975-12-08,1,6,0,2010-06-05
1395,17,169,12,8,KG2010671232,Manoj Gupta,1997-03-08,1,1,0,2021-12-03
1396,17,171,9,5,KG2022567772,Shivanand Hiremath,1988-02-13,1,8,0,2016-10-11
1397,17,173,11,10,KG2013548899,Yogesh Hiremath,1988-04-15,1,8,0,2008-09-29
1398,17,165,10,10,KG2018401157,Renuka Kumari,1986-11-12,2,6,0,2011-09-20
1399,17,172,10,1,KG2019907225,Nandish Rao,1996-06-26,1,3,0,2022-09-24
1400,17,169,11,3,KG2013510422,Sachin Bagewadi,1987-11-29,1,8,0,2015-06-18
1401,17,168,12,7,KG2008309769,Deepa Rao,1986-10-12,2,6,0,2006-03-12
1402,17,171,13,7,KG2021578402,Anand Joshi,1991-05-27,1,8,0,2005-11-28
1403,17,170,10,9,KG2022282706,Arun Rao,1972-09-08,1,4,0,2005-07-22
1404,17,170,9,7,KG2016651976,Mohan Lamani,1984-08-25,1,6,0,2011-05-24
1405,17,173,12,8,KG2006698688,Girish Ganiger,1994-08-01,1,2,1,2021-05-06
1406,17,167,8,7,KG2013150945,Anil Bagewadi,1976-05-18,1,4,0,2022-02-04
1407,17,171,10,4,KG2009203942,Basavaraj Kumar,1988-10-07,1,4,0,2017-10-08
1408,17,167,11,10,KG2007171329,Mahesh Kumar,1971-09-06,1,8,0,2010-12-16
1409,17,168,12,3,KG2007701935,Radha Kumari,1990-08-14,2,6,0,2023-03-17
1410,17,170,13,5,KG2015552295,Nagaraj Kulkarni,1976-12-24,1,5,0,2019-12-24
1411,18,181,13,7,KG2014523108,Chandrashekar Ganiger,1988-02-26,1,5,0,2006-02-25
1412,18,182,9,3,KG2019949145,Sachin Gupta,1976-11-15,1,6,0,2007-03-19
1413,18,184,11,6,KG2020994566,Deepak Shetty,1999-09-26,1,6,0,2006-06-28
1414,18,178,11,7,KG2015983139,Ashok Naik,1986-08-13,1,5,0,2007-08-27
1415,18,185,8,7,KG2012300384,Santosh Angadi,1980-11-29,1,3,0,2018-09-11
1416,18,187,10,7,KG2007834871,Asha Hegde,1970-05-20,2,7,0,2008-05-14
1417,18,179,8,12,KG2020186199,Manjunath Kumar,1971-06-20,1,5,1,2007-12-30
1418,18,183,13,12,KG2006173248,Hanumanthappa Hegde,1983-11-24,1,2,0,2012-05-28
1419,18,187,9,1,KG2017864227,Kiran Shetty,1991-12-31,1,5,0,2007-05-31
1420,18,187,13,2,KG2007484796,Anitha Bai,1997-03-11,2,3,0,2010-10-31
1421,18,189,12,8,KG2006412503,Chetan Murthy,1985-03-11,1,3,0,2019-12-01
1422,18,185,11,9,KG2018846166,Gopal Hiremath,1980-07-19,1,5,0,2022-10-25
1423,18,181,10,3,KG2006616231,Venkatesh Hegde,1975-04-13,1,2,1,2008-04-24
1424,18,180,9,2,KG2012753550,Chandrashekar Bhat,1991-08-09,1,7,0,2014-10-07
1425,18,188,13,11,KG2011939094,Lakshman Acharya,1991-03-25,1,1,0,2019-09-20
1426,18,184,10,2,KG2010851988,Harish Hosamani,1992-04-27,1,7,0,2015-05-26
1427,18,183,11,6,KG2015959965,Anil Angadi,1995-06-01,1,3,0,2020-09-12
1428,18,180,7,7,KG2006927171,Chandrashekar Rao,1976-04-18,1,8,0,2010-05-21
1429,18,181,13,7,KG2015839080,Rajesh Desai,1997-08-01,1,6,0,2013-05-14
1430,18,185,13,9,KG2021286729,Ramesh Kulkarni,1993-10-24,1,4,0,2013-10-06
1431,18,189,13,8,KG2014564965,Kamala Kambli,1990-06-23,2,5,0,2005-12-31
1432,18,184,12,2,KG2012967930,Vishwanath Lamani,1984-02-20,1,4,0,2018-04-03
1433,18,182,13,1,KG2013413991,Darshan Salian,1981-11-26,1,4,0,2005-02-05
1434,18,185,10,1,KG2022853987,Ravi Prasad,1994-07-08,1,1,0,2014-05-08
1435,18,189,13,11,KG2006520761,Nandish Bangera,1996-01-10,1,5,0,2009-10-15
1436,18,181,8,7,KG2022687974,Chandrashekar Patil,1978-12-26,1,7,0,2005-04-27
1437,18,188,10,8,KG2010689394,Srinivas Raju,1983-02-11,1,5,0,2020-01-26
1438,18,184,10,3,KG2014568664,Bharath Murthy,1994-08-12,1,2,0,2019-05-02
1439,18,180,13,1,KG2010118878,Sunitha Prasad,1990-03-30,2,2,0,2012-07-28
1440,18,186,12,2,KG2007373565,Mohan Prasad,1974-02-16,1,3,0,2012-12-03
1441,18,181,12,5,KG2007170176,Mohan Hegde,1976-07-16,1,3,0,2012-09-03
1442,18,189,12,8,KG2015894967,Mangala Naik,1987-06-18,2,7,0,2022-10-12
1443,18,186,13,7,KG2007780824,Kiran Naikar,1980-03-04,1,8,0,2019-09-27
1444,18,185,11,11,KG2019197217,Venkatesh Gowda,1970-03-02,1,6,0,2017-10-22
1445,18,188,8,11,KG2015903880,Yogesh Kumar,1990-10-16,1,3,0,2006-11-30
1446,18,187,12,2,KG2022578400,Ashok Meti,1985-04-14,1,1,0,2007-09-09
1447,18,188,10,5,KG2006900368,Girish Murthy,1974-10-13,1,5,0,2006-03-26
1448,18,180,13,7,KG2018078012,Pooja Kulkarni,1993-10-26,2,2,0,2013-02-28
1449,18,189,10,1,KG2010746377,Anand Bhat,1974-03-05,1,2,0,2008-01-31
1450,18,179,7,6,KG2011610511,Manoj Patil,1973-07-15,1,1,0,2010-03-12
1451,18,186,13,2,KG2022311644,Nagaraj Poojary,1994-10-11,1,5,0,2019-10-04
1452,18,184,13,1,KG2015282118,Vishwanath Hegde,1972-05-02,1,2,0,2008-01-27
1453,18,187,9,8,KG2022112084,Nagesh Hiremath,1981-11-09,1,4,0,2008-07-24
1454,18,180,10,10,KG2020229028,Arun Naik,1975-09-07,1,4,1,2008-10-19
1455,18,178,13,5,KG2020574163,Surya Nayak,1980-09-02,1,7,0,2006-05-02
1456,18,188,11,9,KG2018954987,Srinivas Hiremath,1995-12-11,1,5,0,2011-06-15
1457,18,179,13,5,KG2008425245,Shivanand Kumar,1996-07-01,1,5,0,2009-04-16
1458,18,187,10,11,KG2009745610,Darshan Gupta,1971-10-21,1,4,0,2010-03-07
1459,18,189,9,7,KG2008602486,Mahesh Prasad,1970-02-16,1,4,0,2019-08-15
1460,18,189,9,2,KG2009759499,Umesh Rao,1999-01-25,1,2,0,2022-08-15
1461,18,183,7,7,KG2019695332,Pavan Prasad,1979-01-16,1,3,0,2019-03-31
1462,18,183,10,11,KG2020995249,Deepa Meti,1982-04-15,2,1,0,2014-10-24
1463,18,184,12,1,KG2021303115,Manjunath Lamani,1979-02-22,1,2,0,2014-04-10
1464,18,180,10,3,KG2021068467,Rajesh Naikar,1996-04-22,1,6,0,2015-03-12
1465,18,181,11,12,KG2013168253,Chandrika Hosamani,1991-07-20,2,8,0,2009-12-12
1466,18,178,13,11,KG2021673069,Sachin Kambli,1976-06-28,1,5,0,2007-06-19
1467,18,186,10,2,KG2014782661,Darshan Savanur,1988-02-10,1,2,0,2005-06-16
1468,18,179,10,5,KG2021966607,Deepak Kambli,1978-03-17,1,8,1,2019-01-28
1469,18,178,9,1,KG2018595540,Chetan Kambli,1985-04-23,1,8,0,2005-01-12
1470,18,179,13,12,KG2011659394,Harish Prasad,1988-01-12,1,6,0,2020-01-10
1471,18,185,12,4,KG2020795793,Chandrashekar Joshi,1980-10-26,1,6,0,2016-12-11
1472,18,184,7,1,KG2009242541,Arun Poojary,1988-06-04,1,4,0,2005-12-26
1473,18,186,5,2,KG2009231455,Nagaraj Bagewadi,1979-08-16,1,6,0,2009-11-25
1474,18,182,9,10,KG2019936487,Vinay Salian,1979-05-19,1,6,0,2007-02-05
1475,18,187,9,5,KG2006499136,Kumaraswamy Gupta,2000-11-27,1,3,0,2011-03-20
1476,18,189,13,8,KG2015104956,Mahesh Kattimani,1973-12-24,1,4,0,2016-04-19
1477,18,182,9,12,KG2022729745,Shivakumar Bagewadi,1977-05-15,1,2,1,2005-08-09
1478,18,187,9,5,KG2006768020,Ganesh Yadav,1978-01-18,1,4,0,2009-05-24
1479,18,182,12,11,KG2006123603,Mohan Bai,1979-02-28,1,5,0,2013-03-23
1480,18,184,10,2,KG2017007994,Bharathi Naikar,1977-09-08,2,1,0,2013-05-27
1481,18,188,13,7,KG2011076770,Bharath Shetty,1976-11-23,1,2,0,2014-04-24
1482,18,189,13,5,KG2021996113,Anil Kambli,1996-07-17,1,6,0,2018-02-19
1483,18,180,13,10,KG2019445526,Hanumanthappa Swamy,1977-09-21,1,8,0,2018-09-14
