ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
593,453,Jagadish Lamani,32,14,2,1,1
594,454,Sunitha Devi,26,14,1,5,2
595,454,Sunitha Hosamani,31,16,1,1,2
596,455,Hanumanthappa Prasad,25,7,1,1,1
597,456,Manjunath Bhat,24,19,5,1,1
598,457,Manoj Hiremath,24,5,4,2,1
599,458,Arun Siddi,44,12,2,5,1
600,459,Geetha Lamani,24,4,1,1,3
601,460,Gopal Rao,31,16,2,1,1
602,461,Shivakumar Bhat,22,19,1,2,1
603,462,Padma Murthy,38,2,1,4,2
604,463,Pushpa Rao,25,4,5,3,2
605,463,Anand Desai,31,17,1,2,1
606,464,Arun Siddi,48,11,1,3,1
607,464,Basavaraj Desai,16,15,7,5,1
608,465,Chandrika Bai,45,13,1,2,2
609,466,Chandrashekar Naik,15,12,1,1,1
610,467,Venkatesh Devi,54,11,2,3,1
611,467,Anil Patil,19,20,1,1,1
612,468,Vasantha Nayak,38,17,2,2,2
613,469,Sneha Acharya,38,6,1,2,2
614,469,Chandrika Kumari,15,3,1,4,2
615,470,Manoj Joshi,48,15,1,2,1
616,471,Swathi Gupta,42,3,1,1,2
617,472,Rekha Naikar,37,6,1,2,2
618,472,Lakshman Kulkarni,25,3,1,4,1
619,473,Vasantha Kumari,42,11,2,2,2
620,474,Geetha Naikar,19,1,1,3,2
621,474,Saraswathi Meti,31,6,2,2,2
622,475,Nandini Shetty,15,20,1,2,2
623,475,Vinay Swamy,26,13,2,4,1
624,476,Ravi Desai,26,19,1,2,1
625,477,Latha Yadav,42,16,3,2,2
626,478,Geetha Naikar,19,1,1,3,2
627,478,Vinay Kumar,37,19,4,2,1
628,479,Rekha Naikar,37,6,1,2,2
629,480,Girish Joshi,18,12,2,1,1
630,481,Venkatesh Prasad,50,4,2,4,1
631,481,Kiran Bai,22,20,2,2,1
632,482,Kamala Patil,36,8,1,2,2
633,483,Sneha Acharya,33,11,3,1,2
634,484,Suresh Raju,16,3,1,3,1
635,485,Nandini Bagewadi,41,6,3,5,2
636,486,Pavan Kambli,30,7,3,2,1
637,487,Ganesh Yadav,35,8,1,5,1
638,488,Divya Bhat,15,3,1,2,2
639,488,Madhu Kumari,35,14,1,1,1
640,489,Anand Hegde,15,11,4,3,1
641,490,Prakash Prasad,34,2,4,2,1
642,490,Manoj Kattimani,46,20,1,2,1
643,491,Vasantha Nayak,38,17,2,2,2
644,492,Hanumanthappa Desai,39,7,5,2,1
645,493,Savitha Shankar,35,8,1,5,2
646,494,Nandini Hosamani,37,3,1,1,2
647,494,Darshan Kumar,25,14,1,2,1
648,495,Venkatesh Kulkarni,26,8,1,1,1
649,496,Rashmi Ganiger,41,15,1,1,2
650,497,Deepa Kambli,35,8,1,2,2
651,498,Chandrashekar Murthy,34,12,1,4,1
652,499,Venkatesh Kulkarni,26,8,1,1,1
653,500,Bharath Bai,57,13,4,3,1
654,501,Venkatesh Bagewadi,48,6,1,4,1
655,502,Nandini Kambli,31,6,1,2,2
656,503,Lakshmi Gupta,40,8,3,2,2
657,504,Renuka Gupta,30,15,1,1,2
658,505,Nandini Swamy,25,16,6,2,2
659,505,Sachin Bagewadi,49,6,2,3,1
660,506,Chandrashekar Naik,17,12,1,1,1
661,506,Kavitha Nayak,30,1,1,1,2
662,507,Ganesh Murthy,48,15,2,3,1
663,508,Deepak Joshi,17,3,1,4,1
664,509,Yashodha Bagewadi,33,5,2,4,2
665,510,Deepa Kattimani,38,11,3,5,2
666,511,Vidya Bagewadi,43,4,1,2,2
667,512,Divya Bhat,15,3,1,2,2
668,512,Asha Salian,22,1,7,3,3
669,513,Sagar Angadi,44,13,1,2,1
670,513,Vishwanath Gupta,15,9,1,5,1
671,514,Madhu Devi,15,5,1,2,1
672,515,Rajesh Kumari,46,5,3,4,1
673,516,Pavan Acharya,44,1,1,1,1
674,517,Sharada Rao,26,6,2,3,2
675,518,Surya Hiremath,45,18,2,1,1
676,519,Shivanand Salian,28,20,1,2,1
677,519,Suma Meti,28,15,1,2,2
678,520,Vidya Rao,31,3,1,3,2
679,521,Ravi Desai,26,19,1,2,1
680,522,Asha Naik,41,2,1,3,2
681,523,Ganesh Naik,23,13,1,2,1
682,524,Mangala Kattimani,37,4,1,1,2
683,525,Siddaraju Shetty,28,8,1,2,1
684,526,Anand Patil,30,4,1,5,1
685,526,Rajeshwari Salian,18,16,2,1,2
686,527,Pooja Murthy,40,18,2,1,2
687,528,Sunitha Kumar,15,6,2,1,2
688,528,Shivanand Reddy,29,1,6,2,1
689,529,Saraswathi Hosamani,31,8,3,5,2
690,530,Gopal Kulkarni,24,13,1,2,1
691,531,Sharada Rao,26,6,2,3,2
692,532,Prasad Gupta,29,17,1,1,1
693,533,Asha Hegde,30,2,1,2,2
694,533,Suresh Salian,33,1,1,2,1
695,534,Mohan Ganiger,18,5,4,2,1
696,535,Vishwanath Patil,55,5,1,1,1
697,536,Ravi Desai,26,19,1,2,1
698,537,Srinivas Gupta,36,3,2,2,1
699,537,Vasantha Bangera,54,14,7,2,2
700,538,Latha Hiremath,30,1,3,2,2
701,539,Manoj Joshi,48,15,1,2,1
702,539,Darshan Shankar,37,16,2,1,1
703,540,Arun Siddi,44,12,2,5,1
704,541,Manoj Bagewadi,28,10,3,3,1
705,542,Jagadish Swamy,15,14,5,4,1
706,543,Padma Desai,41,11,1,3,2
707,544,Girish Desai,15,16,1,1,1
708,545,Bharath Angadi,50,3,1,1,1
709,545,Pooja Reddy,46,2,1,3,2
710,546,Deepak Joshi,17,3,1,4,1
711,546,Lakshmi Hegde,54,11,1,1,2
712,547,Harish Joshi,32,5,1,1,1
713,548,Anil Ganiger,32,7,1,1,1
714,549,Gopal Siddi,60,15,1,2,1
715,549,Mohan Nayak,22,12,1,5,1
716,550,Nandini Desai,17,5,1,2,2
717,551,Swathi Naikar,15,3,2,3,2
718,551,Latha Naikar,25,10,1,2,2
719,552,Saraswathi Bagewadi,68,8,1,5,2
720,553,Bharath Yadav,27,6,1,1,1
721,553,Jagadish Kulkarni,27,4,1,2,1
722,554,Asha Patil,31,15,1,2,2
723,555,Anand Ganiger,32,1,1,1,1
724,556,Santosh Poojary,44,2,1,1,1
725,557,Anitha Gupta,15,3,1,1,2
726,558,Hanumanthappa Siddi,17,11,5,2,1
727,559,Anitha Gupta,15,3,1,1,2
728,559,Kavitha Acharya,31,15,1,4,2
729,560,Rajesh Lamani,30,11,1,1,1
730,561,Vidya Naikar,22,16,1,1,2
731,561,Shivanand Shankar,28,5,2,2,1
732,562,Girish Kumar,29,18,1,3,1
733,563,Kiran Rao,41,1,2,3,1
734,563,Indira Poojary,35,14,4,2,2
735,564,Srinivas Bangera,20,11,1,1,1
736,565,Nandish Salian,37,16,1,2,1
737,566,Harish Raju,53,8,1,2,1
738,567,Divya Hiremath,31,13,1,1,2
739,568,Krishna Acharya,35,13,5,1,1
740,569,Krishna Acharya,35,13,5,1,1
741,570,Asha Kulkarni,24,6,3,3,2
742,570,Parvathi Naik,30,20,1,2,2
743,571,Prasad Bagewadi,43,7,2,1,1
744,571,Kamala Nayak,30,3,1,3,2
745,572,Vasantha Kumari,42,11,2,2,2
746,573,Manoj Hegde,30,3,2,2,1
747,574,Sneha Acharya,38,6,1,2,2
748,575,Siddaraju Salian,41,9,1,1,1
749,576,Divya Yadav,34,20,1,1,2
750,577,Prasad Bai,29,3,4,1,1
751,578,Anand Murthy,37,8,1,3,1
752,578,Sneha Prasad,54,17,3,2,2
753,579,Jyothi Hegde,43,6,4,1,2
754,580,Padma Murthy,38,2,1,4,2
755,580,Prakash Naikar,34,8,1,1,1
756,581,Bharathi Siddi,15,6,1,3,2
757,582,Shobha Raju,38,7,1,4,2
758,583,Basavaraj Nayak,19,10,1,2,1
759,583,Indira Bhat,36,6,1,1,2
760,584,Prasad Gupta,29,17,1,1,1
761,585,Deepa Lamani,32,3,1,1,2
762,586,Jyothi Desai,35,10,1,2,2
763,586,Kiran Kulkarni,15,7,3,4,1
764,587,Hanumanthappa Siddi,17,11,5,2,1
765,588,Prakash Rao,44,14,1,1,3
766,589,Latha Savanur,15,4,3,2,2
767,589,Vinay Kumari,33,17,1,3,1
768,590,Rekha Lamani,43,20,1,2,2
769,591,Nandini Bagewadi,41,6,3,5,2
770,592,Ganesh Hosamani,35,16,4,2,1
771,593,Nandish Swamy,37,1,1,2,1
772,594,Sneha Acharya,33,11,3,1,2
773,595,Priya Kulkarni,48,16,1,2,2
774,596,Asha Kulkarni,24,6,3,3,2
775,597,Chandrika Gowda,25,18,7,3,3
776,598,Shobha Prasad,15,18,1,4,2
777,599,Chetan Angadi,32,20,1,1,1
778,599,Swathi Kulkarni,39,11,1,2,2
779,600,Arun Kulkarni,15,4,3,4,1
780,601,Roopa Prasad,49,3,1,3,2
781,602,Prakash Joshi,50,7,3,2,1
782,603,Ashok Raju,35,6,2,1,1
783,604,Manoj Hegde,30,3,2,2,1
784,604,Gopal Kattimani,35,7,1,1,1
785,605,Manoj Patil,34,8,1,3,1
786,606,Shivanand Salian,28,20,1,2,1
787,607,Priya Kulkarni,48,16,1,2,2
788,607,Ashok Salian,35,13,1,3,1
789,608,Yogesh Bhat,24,6,1,4,1
790,609,Pushpa Kambli,39,7,1,2,2
791,610,Lakshmi Naikar,34,19,2,2,2
792,611,Chetan Salian,15,13,1,2,1
793,611,Arun Bangera,26,18,1,3,1
794,612,Parvathi Acharya,39,7,1,2,2
795,612,Darshan Reddy,26,6,2,4,1
796,613,Chandrika Gowda,25,18,7,3,3
797,614,Rajesh Bhat,22,10,1,2,1
798,615,Arun Kumari,23,4,4,1,1
799,615,Sagar Hiremath,15,19,1,2,1
800,616,Deepa Naik,39,7,1,2,2
801,616,Yashodha Yadav,26,15,1,5,2
802,617,Sachin Angadi,28,5,1,4,1
803,618,Prasad Bagewadi,43,7,2,1,1
804,618,Suresh Salian,23,2,3,1,1
805,619,Nandini Shetty,15,20,1,2,2
806,620,Rajesh Bhat,22,10,1,2,1
807,621,Bharath Bhat,25,9,1,1,1
808,622,Sagar Bangera,34,11,1,2,1
809,622,Lakshman Poojary,38,16,1,3,3
810,623,Shankar Hegde,47,15,1,1,1
811,623,Shivanand Kulkarni,41,18,1,2,1
812,624,Rashmi Poojary,38,6,1,5,2
813,624,Nandini Savanur,46,13,1,2,2
814,625,Shivakumar Kattimani,15,5,3,2,1
815,626,Kumaraswamy Naikar,34,4,2,2,1
816,626,Rajesh Lamani,32,5,1,5,1
817,627,Umesh Joshi,32,16,1,1,1
818,628,Ramesh Swamy,15,13,1,2,1
819,629,Gopal Lamani,39,11,1,3,1
820,630,Bharath Shankar,23,6,3,2,1
821,631,Latha Yadav,38,5,1,2,2
822,631,Suma Hiremath,22,8,1,1,2
823,632,Kamala Gowda,20,10,1,2,2
824,633,Meena Naikar,26,15,1,1,2
825,633,Sagar Bhat,43,4,1,1,1
826,634,Divya Kumari,15,18,1,2,2
827,635,Saraswathi Raju,27,7,1,1,2
828,636,Suresh Meti,28,18,1,4,1
829,637,Deepa Prasad,27,2,1,2,2
830,638,Gopal Poojary,36,16,4,5,1
831,639,Vidya Naikar,22,16,1,1,2
832,640,Shivakumar Meti,26,12,3,2,1
833,641,Bharath Angadi,50,3,1,1,1
834,641,Mohan Bangera,26,19,2,3,1
835,642,Chandrashekar Angadi,48,5,1,5,1
836,643,Sneha Acharya,33,11,3,1,2
837,644,Gopal Acharya,23,16,1,2,1
838,645,Jagadish Kulkarni,37,5,6,3,1
839,646,Jyothi Gowda,37,9,4,2,2
840,647,Manoj Bagewadi,28,10,3,3,1
841,648,Swathi Devi,16,4,2,3,2
842,648,Madhu Kumari,35,14,1,1,1
843,649,Sunitha Bangera,32,11,2,3,2
844,650,Kiran Angadi,15,12,1,1,1
845,650,Vinay Desai,46,17,1,2,1
846,651,Hanumanthappa Naik,15,15,1,2,1
847,652,Gopal Nayak,21,20,5,4,1
848,652,Rajeshwari Hegde,38,15,2,5,2
849,653,Kiran Gupta,15,4,2,3,1
850,654,Latha Kumar,41,4,1,1,2
851,655,Swathi Devi,16,4,2,3,2
852,655,Sharada Hegde,22,12,3,1,2
853,656,Shobha Prasad,15,18,1,4,2
854,657,Pushpa Rao,25,4,5,3,2
855,658,Pushpa Joshi,23,1,1,3,2
856,659,Vasantha Bai,18,17,1,2,2
857,660,Pooja Murthy,40,18,2,1,2
858,661,Shilpa Kulkarni,36,18,3,5,2
859,662,Chandrashekar Poojary,38,11,1,2,1
860,662,Pushpa Angadi,35,7,2,1,2
861,663,Vidya Bagewadi,43,4,1,2,2
862,663,Renuka Shankar,37,9,1,1,2
863,664,Shankar Naikar,37,13,3,4,1
864,665,Swathi Shankar,32,14,1,1,2
865,665,Roopa Hegde,21,6,1,2,2
866,666,Venkatesh Kulkarni,26,8,1,1,1
867,667,Suma Devi,20,18,1,1,2
868,668,Umesh Meti,29,3,1,5,1
869,669,Siddaraju Hegde,53,9,1,2,1
870,670,Renuka Kambli,56,19,2,3,2
871,670,Renuka Bangera,28,11,1,1,2
872,671,Priya Kulkarni,48,16,1,2,2
873,672,Srinivas Gupta,36,3,2,2,1
874,672,Prakash Angadi,23,8,2,1,1
875,673,Chetan Kumari,29,13,1,3,1
876,674,Geetha Lamani,24,4,1,1,3
877,675,Nandini Kattimani,28,20,1,4,2
878,676,Chetan Lamani,44,19,1,5,1
879,677,Harish Joshi,32,5,1,1,1
880,678,Kiran Bagewadi,53,11,1,3,1
881,679,Mangala Rao,15,20,5,2,2
882,680,Shivakumar Hiremath,44,12,1,1,1
883,681,Prasad Bagewadi,43,7,2,1,1
884,682,Suresh Ganiger,15,6,1,4,1
885,682,Rashmi Gupta,25,7,1,3,2
886,683,Basavaraj Nayak,19,10,1,2,1
887,684,Geetha Siddi,36,13,1,1,2
888,685,Ashok Rao,33,9,1,1,1
889,686,Hanumanthappa Kattimani,43,14,2,3,1
890,686,Anil Raju,16,20,1,5,1
891,687,Suresh Ganiger,15,6,1,4,1
892,688,Gopal Gupta,27,15,6,4,1
893,688,Pooja Poojary,35,6,1,1,2
894,689,Rekha Lamani,43,20,1,2,2
895,690,Gopal Rao,31,16,2,1,1
896,691,Madhu Meti,61,5,1,3,1
897,691,Ashok Hosamani,31,16,1,5,1
898,692,Pooja Reddy,30,10,1,3,2
899,693,Chetan Angadi,32,20,1,1,1
900,693,Venkatesh Bagewadi,30,17,1,3,1
901,694,Sharada Murthy,29,3,3,3,2
902,695,Madhu Acharya,15,6,1,3,1
903,695,Anil Rao,27,11,5,2,1
904,696,Umesh Meti,29,3,1,5,1
905,697,Chetan Kumari,29,13,1,3,1
906,698,Ganesh Hosamani,35,16,4,2,1
907,699,Swathi Shankar,32,14,1,1,2
908,700,Bharath Yadav,27,6,1,1,1
909,701,Sunitha Kumar,15,6,2,1,2
910,702,Nagaraj Raju,39,3,2,2,1
911,703,Divya Bhat,15,3,1,2,2
912,704,Saraswathi Bagewadi,68,8,1,5,2
913,705,Rajeshwari Poojary,52,1,1,2,2
914,706,Divya Bangera,33,9,2,2,2
915,707,Prasad Bagewadi,43,7,2,1,1
916,708,Parvathi Acharya,39,7,1,2,2
917,709,Asha Naik,41,2,1,3,2
918,710,Latha Hiremath,27,14,1,4,2
919,711,Yashodha Bagewadi,33,5,2,4,2
920,712,Vidya Bagewadi,43,4,1,2,2
921,713,Ashok Raju,47,15,1,3,1
922,714,Bharath Yadav,27,6,1,1,1
923,715,Shivakumar Bhat,22,19,1,2,1
924,716,Nagaraj Bangera,25,6,2,2,1
925,717,Nandish Gupta,32,7,1,1,1
926,718,Venkatesh Devi,21,6,3,3,1
927,718,Deepa Bagewadi,35,9,1,1,2
928,719,Anil Reddy,43,18,4,1,1
929,720,Sunitha Hosamani,31,16,1,1,2
930,721,Chetan Hosamani,31,13,1,1,1
931,722,Saraswathi Raju,27,7,1,1,2
932,723,Bharath Yadav,27,6,1,1,1
933,724,Manoj Patil,34,8,1,3,1
934,724,Jagadish Shankar,35,17,3,1,1
935,725,Rajesh Naikar,42,16,2,1,1
936,725,Chandrashekar Devi,17,19,1,1,1
937,726,Rashmi Bagewadi,30,19,1,2,2
938,727,Rajesh Kulkarni,34,2,1,4,1
939,727,Madhu Rao,43,6,1,1,1
940,728,Sharada Murthy,29,3,3,3,2
941,729,Gopal Gupta,27,15,6,4,1
942,730,Vinay Nayak,25,16,1,3,1
943,731,Sagar Shetty,33,14,3,2,1
944,731,Pavan Kattimani,40,3,1,4,1
945,732,Nagaraj Swamy,19,17,1,1,1
946,733,Padma Shankar,20,14,1,4,2
947,734,Darshan Reddy,26,6,2,4,1
948,735,Surya Prasad,30,15,4,5,1
949,736,Ganesh Hosamani,26,16,1,1,1
950,736,Nagesh Bai,19,3,1,1,1
951,737,Gopal Lamani,39,11,1,3,1
952,738,Venkatesh Ganiger,29,19,7,3,1
953,738,Vasantha Prasad,43,12,5,2,2
954,739,Indira Naik,17,14,3,1,2
955,740,Sagar Gupta,35,4,5,4,1
956,740,Ashok Rao,33,9,1,1,1
957,741,Manoj Hegde,30,3,2,2,1
958,742,Manoj Bagewadi,28,10,3,3,1
959,742,Pavan Joshi,37,2,1,1,1
960,743,Divya Hiremath,31,13,1,1,2
961,743,Chandrika Kumari,15,3,1,4,2
962,744,Sneha Acharya,45,18,1,3,2
963,744,Harish Nayak,39,16,1,5,1
964,745,Lakshmi Kattimani,59,13,1,1,2
965,745,Shivanand Savanur,15,19,1,2,1
966,746,Bharath Meti,41,11,3,1,1
967,747,Swathi Naikar,15,3,2,3,2
968,748,Chetan Hosamani,31,13,1,1,1
969,749,Nandish Lamani,43,13,1,2,1
970,750,Swathi Devi,16,4,2,3,2
971,751,Renuka Naikar,35,4,1,1,2
972,752,Santosh Siddi,23,11,1,2,1
973,753,Ramesh Swamy,15,13,1,2,1
974,753,Mahesh Hiremath,32,6,1,1,1
975,754,Pavan Kambli,30,7,3,2,1
976,754,Girish Kulkarni,41,17,3,1,1
977,755,Kumaraswamy Angadi,54,5,3,3,1
978,756,Sachin Angadi,28,5,1,4,1
979,757,Manjunath Bangera,31,5,1,3,1
980,757,Parvathi Rao,44,14,7,1,2
981,758,Anand Naikar,31,12,1,2,1
982,759,Kamala Kumar,45,13,1,1,2
983,760,Nandini Angadi,26,11,1,2,2
984,761,Kamala Kumar,45,13,1,1,2
985,762,Hanumanthappa Prasad,25,7,1,1,1
986,763,Asha Naik,41,2,1,3,2
987,763,Suma Prasad,49,19,1,4,2
988,764,Shivanand Savanur,15,19,1,2,1
989,764,Rajesh Kumari,38,17,1,1,1
990,765,Nandini Angadi,26,11,1,2,2
991,766,Rashmi Prasad,52,8,1,1,2
992,767,Sunitha Bangera,32,11,2,3,2
993,767,Vasantha Yadav,36,9,4,3,2
994,768,Lakshmi Hosamani,15,8,1,5,2
995,768,Gopal Kattimani,35,7,1,1,1
996,769,Ganesh Kulkarni,19,18,2,1,1
997,770,Nandini Shetty,36,7,1,2,2
998,771,Vidya Rao,31,3,1,3,2
999,772,Siddaraju Hegde,53,9,1,2,1
1000,773,Mahesh Bangera,25,20,1,1,1
1001,773,Suma Devi,20,18,1,1,2
1002,774,Surya Bagewadi,21,14,1,4,1
1003,774,Suma Hosamani,23,20,1,2,2
1004,775,Naveen Meti,15,9,1,1,1
1005,775,Sunitha Poojary,36,6,1,2,2
1006,776,Yashodha Bagewadi,33,5,2,4,2
1007,777,Jagadish Kulkarni,37,5,6,3,1
1008,778,Anand Bai,38,5,2,2,1
1009,778,Prakash Yadav,46,17,1,1,1
1010,779,Prakash Prasad,29,11,1,1,1
1011,779,Madhu Acharya,32,5,1,1,1
1012,780,Siddaraju Angadi,33,19,1,1,1
1013,780,Kiran Bangera,40,10,1,1,1
1014,781,Vidya Naikar,22,16,1,1,2
1015,781,Bharathi Siddi,15,6,1,3,2
1016,782,Nandini Kambli,31,6,1,2,2
1017,783,Vinay Patil,28,16,1,2,1
1018,784,Suresh Lamani,17,10,1,4,1
1019,784,Sharada Kambli,32,12,1,2,2
1020,785,Nandish Swamy,37,1,1,2,1
1021,786,Sagar Shetty,33,14,3,2,1
1022,787,Prasad Kumar,15,19,3,5,1
1023,788,Mohan Ganiger,18,5,4,2,1
1024,789,Srinivas Reddy,36,4,1,1,1
1025,790,Savitha Hegde,29,3,1,5,2
1026,791,Anitha Siddi,42,16,1,4,2
1027,791,Sunitha Savanur,34,13,1,5,2
1028,792,Mahesh Bagewadi,45,16,1,3,1
1029,793,Mahesh Bagewadi,45,16,1,3,1
1030,794,Prakash Raju,24,5,1,5,1
1031,794,Chandrashekar Bai,28,19,1,2,1
1032,795,Krishna Salian,27,20,1,1,1
1033,796,Venkatesh Kulkarni,26,8,1,1,1
1034,797,Manoj Patil,34,8,1,3,1
1035,798,Mangala Yadav,30,3,5,5,2
1036,799,Parvathi Yadav,19,18,1,5,2
1037,799,Ravi Savanur,29,13,1,2,1
1038,800,Mangala Kattimani,37,4,1,1,2
1039,800,Pavan Lamani,40,20,1,1,1
1040,801,Nagaraj Bangera,25,6,2,2,1
1041,802,Radha Swamy,44,15,1,3,2
1042,802,Madhu Rao,35,11,2,4,1
1043,803,Sharada Rao,26,6,2,3,2
1044,804,Jagadish Kulkarni,16,15,1,2,1
1045,804,Mahesh Kambli,28,4,1,3,1
1046,805,Sharada Rao,26,6,2,3,2
1047,806,Shivakumar Bhat,22,19,1,2,1
1048,807,Shivakumar Siddi,65,19,3,2,1
1049,807,Basavaraj Prasad,26,3,1,2,1
1050,808,Parvathi Acharya,39,7,1,2,2
1051,809,Hanumanthappa Kattimani,43,14,2,3,1
1052,809,Manjunath Bhat,24,19,5,1,1
1053,810,Deepa Naik,39,7,1,2,2
1054,810,Renuka Bhat,31,1,2,4,2
1055,811,Kamala Kumar,45,13,1,1,2
1056,812,Sneha Gupta,36,3,1,4,2
1057,813,Prakash Raju,24,5,1,5,1
1058,814,Bharath Bhat,25,9,1,1,1
1059,815,Saraswathi Hosamani,31,8,3,5,2
1060,816,Arun Kulkarni,15,4,3,4,1
1061,817,Anand Naikar,31,12,1,2,1
1062,818,Harish Raju,53,8,1,2,1
1063,818,Umesh Bai,36,16,1,2,1
1064,819,Surya Bhat,15,19,1,2,1
1065,820,Kumaraswamy Kulkarni,15,15,1,1,1
1066,820,Shivanand Bai,45,7,4,4,1
1067,821,Anil Ganiger,32,7,1,1,1
1068,822,Gopal Kulkarni,24,13,1,2,1
1069,822,Sagar Bangera,34,11,1,2,1
1070,823,Ganesh Hosamani,35,16,4,2,1
1071,824,Latha Yadav,38,5,1,2,2
1072,825,Darshan Angadi,29,20,3,1,1
1073,826,Divya Hiremath,31,13,1,1,2
1074,827,Ramesh Patil,15,17,2,2,1
1075,828,Srinivas Bangera,20,11,1,1,1
1076,828,Manjunath Nayak,37,3,3,1,1
1077,829,Harish Raju,53,8,1,2,1
1078,830,Deepa Naik,39,7,1,2,2
1079,831,Krishna Bagewadi,24,1,1,5,1
1080,832,Rekha Naikar,37,6,1,2,2
1081,832,Surya Bhat,15,19,1,2,1
1082,833,Madhu Devi,30,8,1,3,1
1083,834,Mohan Lamani,43,15,1,2,1
1084,835,Suresh Shetty,31,17,1,2,1
1085,835,Prasad Bagewadi,40,2,1,4,1
1086,836,Rashmi Prasad,52,8,1,1,2
1087,837,Venkatesh Bagewadi,48,6,1,4,1
1088,838,Latha Savanur,15,4,3,2,2
1089,839,Venkatesh Siddi,17,7,2,4,1
1090,840,Pavan Joshi,30,2,4,5,1
1091,841,Jagadish Gowda,15,19,2,1,1
1092,841,Nandish Gowda,37,20,2,3,1
1093,842,Ashok Raju,47,15,1,3,1
1094,843,Gopal Siddi,60,15,1,2,1
1095,843,Priya Hosamani,25,15,1,2,2
1096,844,Kamala Prasad,34,15,1,2,2
1097,844,Savitha Naikar,16,15,2,1,2
1098,845,Rajesh Acharya,41,14,1,4,1
1099,846,Arun Kumari,23,4,4,1,1
1100,846,Srinivas Shetty,26,10,2,3,1
1101,847,Manjunath Reddy,54,8,1,2,1
1102,848,Sunitha Bangera,54,5,2,2,2
1103,849,Ravi Desai,15,8,1,1,1
1104,850,Deepa Naik,39,7,1,2,2
1105,850,Divya Murthy,46,15,1,1,2
1106,851,Vinay Nayak,25,16,1,3,1
1107,851,Sharada Kambli,32,12,1,2,2
1108,852,Bharathi Kattimani,46,10,5,2,2
1109,852,Geetha Rao,21,15,1,2,2
1110,853,Chandrashekar Murthy,34,12,1,4,1
1111,853,Shankar Kumar,42,7,1,1,1
1112,854,Padma Desai,41,11,1,3,2
1113,855,Sagar Hiremath,15,19,1,2,1
1114,855,Surya Meti,34,4,7,3,1
1115,856,Harish Bangera,33,2,1,2,1
1116,857,Divya Hiremath,31,13,1,1,2
1117,858,Shankar Poojary,21,20,4,2,1
1118,859,Sneha Acharya,38,6,1,2,2
1119,860,Ashok Naikar,26,7,1,1,1
1120,860,Harish Shankar,40,12,1,1,1
1121,861,Shilpa Kulkarni,36,18,3,5,2
1122,862,Kiran Gupta,15,4,2,3,1
1123,863,Sunitha Bangera,17,20,1,4,2
1124,864,Rajesh Bhat,39,19,5,2,1
1125,865,Bharath Angadi,50,3,1,1,1
1126,866,Nandini Shetty,36,7,1,2,2
1127,866,Naveen Raju,31,1,1,3,1
1128,867,Sunitha Bangera,32,11,2,3,2
1129,868,Naveen Meti,15,9,1,1,1
1130,869,Surya Bhat,15,19,1,2,1
1131,870,Jyothi Meti,19,11,1,2,2
1132,871,Radha Shetty,40,10,6,1,2
1133,872,Chandrashekar Poojary,38,11,1,2,1
1134,873,Prakash Yadav,15,18,1,3,1
1135,873,Jyothi Swamy,43,16,1,1,2
1136,874,Lakshman Savanur,33,5,1,5,1
1137,874,Vasantha Yadav,24,2,3,2,2
1138,875,Bharath Bai,57,13,4,3,1
1139,875,Basavaraj Patil,30,20,2,3,1
1140,876,Latha Hiremath,27,14,1,4,2
1141,877,Madhu Meti,61,5,1,3,1
1142,878,Radha Shetty,40,10,6,1,2
1143,879,Jagadish Rao,47,5,1,3,1
1144,880,Radha Shetty,40,10,6,1,2
1145,880,Mahesh Bangera,63,2,1,1,1
1146,881,Gopal Rao,31,16,2,1,1
1147,882,Shivakumar Meti,29,11,1,1,1
1148,883,Nandish Swamy,37,1,1,2,1
1149,883,Gopal Hiremath,28,3,1,2,1
1150,884,Kamala Swamy,15,20,1,2,2
1151,885,Ravi Kambli,21,19,2,3,1
1152,886,Shankar Poojary,21,20,4,2,1
1153,887,Rashmi Ganiger,30,16,2,1,2
1154,888,Lakshman Bangera,16,6,1,3,1
1155,889,Prasad Kumar,15,19,3,5,1
1156,890,Ganesh Murthy,48,15,2,3,1
1157,891,Latha Yadav,38,5,1,2,2
1158,892,Madhu Desai,21,10,3,5,1
1159,892,Ganesh Nayak,28,9,1,5,1
1160,893,Shankar Desai,35,3,1,4,1
1161,894,Jagadish Kulkarni,16,15,1,2,1
1162,895,Shivakumar Hiremath,44,12,1,1,1
1163,896,Arun Kumari,23,4,4,1,1
1164,897,Lakshmi Kattimani,59,13,1,1,2
1165,897,Harish Kulkarni,34,13,1,3,1
1166,898,Gopal Lamani,28,11,1,2,1
1167,899,Sharada Rao,26,6,2,3,2
1168,900,Nandini Shetty,36,7,1,2,2
1169,900,Deepak Kulkarni,42,6,3,1,1
1170,901,Sunitha Bangera,17,20,1,4,2
1171,902,Suma Gowda,46,2,1,2,2
1172,903,Parvathi Bagewadi,16,13,1,1,2
1173,904,Sneha Acharya,45,18,1,3,2
1174,905,Yashodha Bagewadi,33,5,2,4,2
1175,906,Parvathi Yadav,19,18,1,5,2
1176,907,Jagadish Kulkarni,37,5,6,3,1
1177,907,Lakshman Yadav,42,4,1,3,1
1178,908,Anand Ganiger,32,1,1,1,1
1179,908,Naveen Yadav,55,10,3,1,1
